2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
0.0,0.0,0.0,0.0,0.0,0.0,0.6,25.0,0.0,0.0,3.4,0.394,8.6,1.8,0.7190000000000001,2.6,67.0,0.0,palazto01,NBA,14.9,0.0,1.9,8.6,SF,0.0,1957-58,0.0,3.6,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9,26.0,0.0,0.0,3.4,0.392,8.6,1.6,0.728,2.2,71.0,0.0,palazto01,NBA,14.8,0.0,2.5,8.4,SF,0.0,1958-59,0.0,3.7,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4,27.0,0.0,0.0,1.9,0.317,5.9,0.6,0.5,1.1,7.0,0.0,palazto01,NBA,10.0,0.0,1.0,4.3,SF,0.0,1959-60,0.0,2.0,SYR,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8,25.0,0.0,0.0,3.8,0.307,12.4,1.9,0.669,2.9,42.0,0.0,palmebu01,BAA,0.0,0.0,2.6,9.5,0,0.0,1946-47,0.0,0.0,NYK,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9,26.0,0.0,0.0,4.7,0.315,14.8,3.6,0.7440000000000001,4.9,48.0,0.0,palmebu01,BAA,0.0,0.0,3.1,13.0,0,0.0,1947-48,0.0,0.0,NYK,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.9,27.0,0.0,0.0,4.1,0.35,11.8,4.0,0.762,5.3,58.0,0.0,palmebu01,BAA,0.0,0.0,3.6,12.3,0,0.0,1948-49,0.0,0.0,NYK,0.0
2.6,0.364,7.2,0.0,0.0,0.0,1.4,0.0,0.0,0.0,2.6,0.364,7.2,2.7,0.672,4.0,63.0,0.0,palmeer01,ABA,18.9,0.0,2.7,7.9,SF,0.0,1967-68,1.2,7.5,MNM,0.364
0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,3.8,0.404,9.4,2.7,0.7240000000000001,3.7,67.0,0.0,palmeji01,NBA,24.2,0.0,3.1,10.3,C,0.0,1958-59,0.0,7.0,CIN,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9,26.0,0.0,0.0,3.3,0.429,7.8,1.6,0.684,2.4,74.0,0.0,palmeji01,NBA,20.0,0.0,3.0,8.3,C,0.0,1959-60,0.0,5.3,TOT,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9,26.0,0.0,0.0,3.6,0.458,7.8,2.0,0.7090000000000001,2.8,20.0,0.0,palmeji01,NBA,20.0,0.0,3.3,9.1,C,0.0,1959-60,0.0,5.6,CIN,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,3.2,0.418,7.8,1.5,0.672,2.2,54.0,0.0,palmeji01,NBA,20.0,0.0,2.9,8.0,C,0.0,1959-60,0.0,5.1,NYK,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5,27.0,0.0,0.0,2.3,0.403,5.6,0.8,0.677,1.2,55.0,0.0,palmeji01,NBA,12.5,0.0,2.3,5.3,C,0.0,1960-61,0.0,3.3,NYK,0.0
0.5,0.341,1.6,0.0,0.0,0.0,0.2,22.0,0.1,0.5,0.5,0.333,1.6,0.4,0.667,0.5,28.0,0.0,palmewa01,NBA,3.0,0.2,0.7,1.4,C,0.1,1990-91,0.2,0.8,UTA,0.333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,palmewa01,0,0.0,0.0,0.0,0.0,0,0.0,1991-92,0.0,0.0,Did Not PlayÂ (other pro leagueâGermany),0.0
1.4,0.474,2.9,0.0,0.0,0.0,0.3,24.0,0.3,1.6,1.4,0.474,2.9,0.3,0.667,0.5,20.0,0.0,palmewa01,NBA,6.2,0.6,1.5,3.0,C,0.1,1992-93,0.5,2.2,DAL,0.474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,pankoan01,NBA,1.0,0.0,0.0,0.0,SF,0.0,2000-01,0.0,0.0,ATL,0.0
2.5,0.56,4.5,0.0,0.0,0.1,0.9,19.0,0.8,2.8,2.5,0.5489999999999999,4.6,0.5,0.857,0.6,22.0,0.0,papagge01,NBA,16.1,1.1,2.0,5.6,C,0.1,2016-17,1.1,3.9,SAC,0.5489999999999999
1.1,0.429,2.5,0.0,0.0,0.0,0.5,20.0,0.4,1.4,1.1,0.429,2.5,0.0,0.0,0.0,17.0,0.0,papagge01,NBA,7.2,0.8,0.7,2.1,C,0.2,2017-18,0.5,2.2,TOT,0.429
1.1,0.415,2.6,0.0,0.0,0.0,0.6,20.0,0.4,1.5,1.1,0.415,2.6,0.0,0.0,0.0,16.0,0.0,papagge01,NBA,7.4,0.8,0.8,2.1,C,0.1,2017-18,0.5,2.3,SAC,0.415
1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,papagge01,NBA,4.0,1.0,0.0,2.0,C,2.0,2017-18,0.0,1.0,POR,1.0
0.9,0.418,2.1,0.7,0.292,2.5,2.0,24.0,0.3,1.8,1.6,0.35,4.6,0.3,0.722,0.4,43.0,1.0,papanko01,NBA,18.5,0.9,1.7,4.2,SF,0.7,2014-15,1.3,2.7,HOU,0.429
0.5,0.412,1.3,0.4,0.313,1.2,0.6,25.0,0.2,1.2,0.9,0.364,2.5,0.3,0.643,0.5,26.0,6.0,papanko01,NBA,11.3,0.3,0.9,2.6,SF,0.5,2015-16,0.8,1.5,DEN,0.439
0.9,0.435,2.0,0.2,0.292,0.7,1.1,23.0,0.1,0.8,1.1,0.398,2.7,0.1,1.0,0.1,34.0,0.0,pargoja01,NBA,10.1,0.3,1.3,2.5,PG,0.4,2002-03,0.7,1.1,LAL,0.435
1.9,0.431,4.4,0.7,0.355,2.0,2.3,24.0,0.2,0.9,2.6,0.407,6.4,0.7,0.852,0.9,31.0,1.0,pargoja01,NBA,15.5,0.3,1.6,6.7,PG,0.4,2003-04,1.5,1.2,TOT,0.462
0.3,0.333,0.9,0.2,0.5,0.3,0.8,24.0,0.0,0.5,0.5,0.375,1.2,0.0,0.0,0.0,13.0,0.0,pargoja01,NBA,4.8,0.0,0.4,1.1,PG,0.2,2003-04,0.9,0.5,LAL,0.438
1.8,0.375,4.8,0.0,0.0,1.0,2.4,24.0,0.2,0.8,1.8,0.31,5.8,0.0,0.0,0.0,5.0,0.0,pargoja01,NBA,14.2,0.0,1.4,3.6,PG,0.8,2003-04,1.0,0.8,TOR,0.31
3.5,0.455,7.8,1.5,0.377,4.1,3.6,24.0,0.4,1.5,5.1,0.429,11.8,1.8,0.852,2.1,13.0,1.0,pargoja01,NBA,26.5,0.6,2.9,13.5,PG,0.5,2003-04,2.3,2.1,CHI,0.494
1.8,0.401,4.6,0.7,0.348,2.1,2.4,25.0,0.0,1.1,2.6,0.385,6.7,0.5,0.7390000000000001,0.7,32.0,0.0,pargoja01,NBA,14.2,0.4,1.7,6.4,PG,0.5,2004-05,1.4,1.5,CHI,0.439
1.2,0.37,3.3,0.7,0.379,1.8,1.6,26.0,0.0,0.9,1.9,0.373,5.1,0.3,0.81,0.4,57.0,0.0,pargoja01,NBA,11.3,0.1,1.0,4.8,PG,0.4,2005-06,1.1,1.1,CHI,0.44
2.5,0.418,5.9,1.0,0.388,2.5,2.5,27.0,0.0,2.0,3.5,0.409,8.4,1.3,0.852,1.5,82.0,7.0,pargoja01,NBA,20.9,0.2,1.5,9.2,PG,0.6,2006-07,1.5,2.2,NOK,0.467
2.4,0.406,5.8,0.8,0.349,2.3,2.4,28.0,0.1,1.3,3.2,0.39,8.2,0.9,0.877,1.0,80.0,5.0,pargoja01,NBA,18.7,0.3,1.5,8.1,SG,0.6,2007-08,1.2,1.6,NOH,0.439
