,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Id,Lg,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Tm,eFG%
10,1.6,0.43200000000000005,3.7,0.0,0.3,0.1,2.1,32.0,0.0,0.8,1.6,0.428,3.8,0.8,0.763,1.1,74.0,9.0,vaughja01,NBA,15.4,0.2,1.3,4.1,PG,0.3,2007-08,0.7,1.0,SAS,0.433
11,0.8,0.311,2.5,0.0,1.0,0.0,1.8,33.0,0.0,0.6,0.8,0.32,2.5,0.5,0.889,0.6,30.0,0.0,vaughja01,NBA,9.7,0.1,0.9,2.2,PG,0.2,2008-09,0.5,0.7,SAS,0.327
0,0.5,0.319,1.7,0.6,0.293,2.1,0.6,19.0,0.2,1.1,1.2,0.305,3.8,0.2,0.8,0.2,70.0,6.0,vaughra01,NBA,14.3,0.2,1.0,3.1,SG,0.4,2015-16,0.4,1.3,MIL,0.385
1,0.8,0.413,1.8,0.6,0.321,2.0,0.6,20.0,0.2,1.1,1.4,0.365,3.8,0.0,0.4,0.1,41.0,2.0,vaughra01,NBA,11.2,0.1,0.8,3.5,SG,0.5,2016-17,0.3,1.2,MIL,0.449
2,0.3,0.474,0.7,0.5,0.37799999999999995,1.3,0.5,21.0,0.1,0.6,0.8,0.41100000000000003,2.0,0.1,0.667,0.2,28.0,0.0,vaughra01,NBA,7.6,0.1,0.5,2.3,SG,0.2,2017-18,0.2,0.8,TOT,0.536
3,0.4,0.5329999999999999,0.7,0.6,0.371,1.6,0.5,21.0,0.1,0.7,1.0,0.42,2.3,0.2,0.667,0.3,22.0,0.0,vaughra01,NBA,7.9,0.1,0.5,2.7,SG,0.2,2017-18,0.2,0.8,MIL,0.55
4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,vaughra01,NBA,4.0,0.0,1.0,0.0,SG,0.0,2017-18,0.0,0.0,BRK,0.0
5,0.2,0.25,0.8,0.2,0.5,0.4,0.0,21.0,0.0,0.6,0.4,0.33299999999999996,1.2,0.0,0.0,0.0,5.0,0.0,vaughra01,NBA,7.0,0.2,0.4,1.0,SG,0.2,2017-18,0.4,0.8,ORL,0.41700000000000004
0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,28.0,0.0,0.0,0.9,0.192,4.6,0.9,0.536,1.6,17.0,0.0,vaughvi01,BAA,0.0,0.0,1.1,2.6,0,0.0,1946-47,0.0,0.0,BOS,0.0
0,2.4,0.49,4.9,0.0,0.0,0.0,0.5,22.0,0.3,3.1,2.4,0.48700000000000004,4.9,0.7,0.662,1.0,73.0,0.0,vaughlo01,NBA,16.1,1.7,1.8,5.5,PF,0.3,1990-91,0.7,4.8,LAC,0.48700000000000004
1,3.4,0.489,6.9,0.1,0.8,0.1,0.9,23.0,0.4,4.5,3.4,0.49200000000000005,7.0,0.7,0.797,0.9,79.0,38.0,vaughlo01,NBA,21.4,2.0,2.1,7.6,PF,0.5,1991-92,0.8,6.5,LAC,0.495
2,3.9,0.51,7.7,0.0,0.25,0.1,0.7,24.0,0.5,4.2,4.0,0.508,7.8,1.5,0.748,2.0,79.0,4.0,vaughlo01,NBA,20.9,2.1,2.2,9.4,PF,0.7,1992-93,1.1,6.2,LAC,0.509
3,5.0,0.541,9.2,0.0,0.0,0.1,1.0,25.0,0.3,5.8,5.0,0.537,9.3,1.7,0.72,2.4,75.0,56.0,vaughlo01,NBA,28.2,2.9,2.9,11.7,PF,1.0,1993-94,1.3,8.7,LAC,0.537
4,7.5,0.523,14.4,0.1,0.212,0.4,1.7,26.0,0.4,6.4,7.6,0.514,14.8,2.2,0.71,3.1,80.0,79.0,vaughlo01,NBA,37.1,3.3,3.0,17.5,PF,1.3,1994-95,2.1,9.7,LAC,0.517
5,7.1,0.528,13.4,0.1,0.368,0.2,1.4,27.0,0.5,7.6,7.1,0.525,13.6,1.9,0.727,2.6,80.0,78.0,vaughlo01,NBA,37.1,2.6,3.0,16.2,PF,1.1,1995-96,2.0,10.1,LAC,0.529
6,6.6,0.504,13.1,0.0,0.16699999999999998,0.1,1.3,28.0,0.3,7.3,6.6,0.5,13.2,1.6,0.7020000000000001,2.3,82.0,82.0,vaughlo01,NBA,34.6,2.7,2.9,14.9,PF,1.0,1996-97,1.7,10.0,LAC,0.501
7,3.6,0.439,8.2,0.0,0.0,0.2,0.7,29.0,0.2,4.9,3.6,0.429,8.4,0.3,0.375,0.8,10.0,6.0,vaughlo01,NBA,26.5,1.6,3.3,7.5,PF,0.4,1997-98,1.3,6.5,LAC,0.429
8,1.6,0.38299999999999995,4.2,0.0,0.0,0.0,0.3,30.0,0.2,3.0,1.6,0.381,4.2,0.2,0.643,0.4,37.0,10.0,vaughlo01,NBA,13.0,1.0,1.5,3.4,PF,0.4,1998-99,0.5,3.9,DET,0.381
9,0.7,0.37200000000000005,2.0,0.0,0.0,0.1,0.3,31.0,0.1,1.5,0.7,0.36,2.1,0.3,0.688,0.4,43.0,0.0,vaughlo01,NBA,6.8,0.6,1.0,1.7,PF,0.1,1999-00,0.3,2.1,DET,0.36
10,1.6,0.473,3.3,0.0,0.0,0.0,0.5,32.0,0.1,2.4,1.6,0.473,3.3,0.2,0.8,0.2,51.0,1.0,vaughlo01,NBA,10.8,1.0,1.5,3.3,PF,0.4,2000-01,0.5,3.4,TOT,0.473
11,1.5,0.455,3.3,0.0,0.0,0.0,0.4,32.0,0.1,2.4,1.5,0.455,3.3,0.1,0.667,0.2,37.0,1.0,vaughlo01,NBA,10.6,0.9,1.6,3.1,PF,0.4,2000-01,0.5,3.3,DAL,0.455
12,1.8,0.521,3.4,0.0,0.0,0.0,0.5,32.0,0.1,2.4,1.8,0.521,3.4,0.3,1.0,0.3,14.0,0.0,vaughlo01,NBA,11.2,1.1,0.9,3.9,PF,0.4,2000-01,0.6,3.6,WAS,0.521
0,8.6,0.45799999999999996,18.8,0.4,0.26,1.6,2.4,22.0,0.0,0.0,9.0,0.442,20.4,5.2,0.743,7.0,31.0,0.0,vergabo01,ABA,41.5,0.0,3.0,23.7,SG,0.0,1967-68,3.1,4.5,DLC,0.45299999999999996
1,6.3,0.423,14.9,0.3,0.27899999999999997,1.1,3.0,23.0,0.0,1.7,6.6,0.414,16.0,5.3,0.74,7.2,63.0,0.0,vergabo01,ABA,28.6,2.0,3.2,18.8,SG,0.0,1968-69,3.1,3.7,TOT,0.423
2,3.8,0.311,12.3,0.2,0.33299999999999996,0.5,1.8,23.0,0.0,1.8,4.0,0.312,12.8,3.0,0.643,4.7,6.0,0.0,vergabo01,ABA,25.0,1.7,2.7,11.2,SG,0.0,1968-69,4.2,3.5,DNR,0.318
3,3.9,0.369,10.6,0.2,0.278,0.8,1.7,23.0,0.0,1.7,4.1,0.363,11.4,4.3,0.715,6.0,24.0,0.0,vergabo01,ABA,21.7,1.1,2.8,12.8,SG,0.0,1968-69,2.1,2.8,NYA,0.37200000000000005
4,8.5,0.46,18.5,0.4,0.27699999999999997,1.4,4.1,23.0,0.0,1.7,8.9,0.447,19.9,6.5,0.762,8.5,33.0,0.0,vergabo01,ABA,34.3,2.7,3.5,24.7,SG,0.0,1968-69,3.6,4.4,HSM,0.457
5,9.8,0.45299999999999996,21.6,0.8,0.307,2.6,3.5,24.0,0.0,3.1,10.6,0.43700000000000006,24.2,5.6,0.8109999999999999,6.9,82.0,0.0,vergabo01,ABA,41.6,2.1,3.3,27.5,SG,0.0,1969-70,3.8,5.2,CAR,0.45399999999999996
6,7.2,0.466,15.4,0.1,0.22699999999999998,0.6,2.4,25.0,0.0,1.5,7.3,0.45799999999999996,16.0,4.0,0.721,5.6,75.0,0.0,vergabo01,ABA,26.8,2.2,3.0,18.8,SG,0.0,1970-71,2.2,3.7,CAR,0.462
7,6.3,0.44299999999999995,14.2,0.3,0.365,0.7,3.6,26.0,0.0,2.0,6.6,0.439,14.9,4.1,0.716,5.7,70.0,0.0,vergabo01,ABA,29.0,1.4,2.8,17.5,PG-SG,0.0,1971-72,3.2,3.4,TOT,0.44799999999999995
8,2.5,0.408,6.1,0.4,0.3,1.3,1.3,26.0,0.0,0.4,2.9,0.39,7.4,1.3,0.769,1.6,8.0,0.0,vergabo01,ABA,15.9,0.6,2.5,7.4,SG,0.0,1971-72,1.5,1.0,CAR,0.415
9,6.8,0.444,15.2,0.3,0.381,0.7,3.9,26.0,0.0,2.2,7.0,0.442,15.9,4.4,0.7140000000000001,6.2,62.0,0.0,vergabo01,ABA,30.7,1.5,2.9,18.8,PG,0.0,1971-72,3.4,3.7,PTC,0.45
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vergabo01,0,0.0,0.0,0.0,0.0,0,0.0,1972-73,0.0,0.0,Did Not Play,0.0
11,2.0,0.452,4.4,0.0,0.0,0.0,0.8,28.0,0.0,0.3,2.0,0.452,4.4,1.0,0.625,1.5,21.0,0.0,vergabo01,NBA,10.3,0.5,1.0,5.0,SG,0.6,1973-74,0.0,0.9,POR,0.452
0,2.1,0.503,4.2,0.0,0.0,0.0,0.7,22.0,0.3,2.1,2.1,0.503,4.2,0.7,0.708,1.0,71.0,22.0,verhope01,NBA,17.0,1.5,3.0,4.9,PF,0.6,1981-82,0.8,3.6,POR,0.503
1,1.8,0.512,3.5,0.0,0.0,0.0,0.7,23.0,0.2,1.1,1.8,0.509,3.6,0.4,0.677,0.6,48.0,0.0,verhope01,NBA,11.0,0.9,2.0,4.1,PF,0.4,1982-83,0.8,2.0,POR,0.509
2,1.2,0.505,2.3,0.0,0.0,0.0,0.5,24.0,0.3,0.8,1.2,0.5,2.3,0.4,0.68,0.6,43.0,0.0,verhope01,NBA,7.6,0.6,1.7,2.7,PF,0.5,1983-84,0.5,1.4,POR,0.5
3,0.9,0.47200000000000003,2.0,0.0,0.0,0.0,0.3,25.0,0.1,0.6,0.9,0.47200000000000003,2.0,0.4,0.84,0.5,54.0,0.0,verhope01,NBA,6.8,0.5,1.6,2.3,PF,0.3,1984-85,0.4,1.2,KCK,0.47200000000000003
4,1.5,0.539,2.7,0.0,0.5,0.0,0.5,26.0,0.3,1.6,1.5,0.539,2.7,0.4,0.581,0.7,61.0,5.0,verhope01,NBA,12.3,1.1,2.3,3.4,PF,0.5,1985-86,0.5,2.6,GSW,0.542
5,1.0,0.35700000000000004,2.8,0.0,0.0,0.0,0.4,27.0,0.2,1.0,1.0,0.35700000000000004,2.8,0.0,0.0,0.0,5.0,0.0,verhope01,NBA,8.8,0.4,2.2,2.0,PF,0.4,1986-87,0.0,1.4,IND,0.35700000000000004
0,2.1,0.539,3.8,0.0,0.0,0.0,0.8,21.0,0.6,2.6,2.1,0.537,3.8,0.6,0.532,1.1,57.0,20.0,veselja01,NBA,18.9,1.8,2.7,4.7,PF,0.7,2011-12,1.1,4.4,WAS,0.537
1,1.1,0.504,2.2,0.0,0.0,0.0,0.5,22.0,0.3,1.5,1.1,0.5,2.2,0.2,0.308,0.8,51.0,4.0,veselja01,NBA,11.8,0.8,2.1,2.5,PF,0.3,2012-13,0.5,2.4,WAS,0.5
2,1.6,0.514,3.2,0.0,0.0,0.0,0.4,23.0,0.6,2.0,1.6,0.514,3.2,0.4,0.33899999999999997,1.0,54.0,1.0,veselja01,NBA,14.4,1.5,2.2,3.6,PF,1.0,2013-14,0.7,3.5,TOT,0.514
3,1.5,0.522,2.8,0.0,0.0,0.0,0.3,23.0,0.6,1.8,1.5,0.522,2.8,0.2,0.267,0.9,33.0,1.0,veselja01,NBA,14.2,1.6,1.9,3.2,PF,0.8,2013-14,0.7,3.4,WAS,0.522
4,2.0,0.506,3.9,0.0,0.0,0.0,0.5,23.0,0.8,2.4,2.0,0.506,3.9,0.5,0.423,1.2,21.0,0.0,veselja01,NBA,14.6,1.3,2.7,4.4,PF,1.3,2013-14,0.7,3.7,DEN,0.506
0,1.2,0.43200000000000005,2.8,0.2,1.0,0.2,0.5,25.0,0.0,0.3,1.5,0.475,3.1,0.3,0.667,0.5,13.0,0.0,vetragu01,NBA,6.8,0.3,0.9,3.5,SF,0.2,1992-93,0.2,0.6,MIN,0.513
0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,1.0,0.5,2.0,0.0,0.0,0.0,1.0,0.0,viannjo01,NBA,9.0,0.0,3.0,2.0,SF,0.0,1991-92,1.0,0.0,DAL,0.5
0,4.5,0.503,9.0,0.9,0.327,2.6,1.1,21.0,0.8,4.2,5.4,0.46299999999999997,11.6,1.4,0.706,2.0,81.0,36.0,villach01,NBA,29.1,2.2,3.0,13.0,PF,0.7,2005-06,1.2,6.4,TOR,0.5
1,3.9,0.508,7.6,0.7,0.337,2.2,0.9,22.0,0.3,4.3,4.6,0.47,9.8,1.9,0.82,2.3,39.0,17.0,villach01,NBA,25.2,1.6,2.8,11.8,PF,0.6,2006-07,1.4,5.8,MIL,0.508
2,3.9,0.475,8.3,0.7,0.297,2.4,1.0,23.0,0.5,4.2,4.7,0.435,10.7,1.6,0.7829999999999999,2.1,76.0,31.0,villach01,NBA,24.1,1.9,2.3,11.7,PF,0.4,2007-08,1.4,6.1,MIL,0.469
3,5.1,0.479,10.7,1.1,0.345,3.3,1.8,24.0,0.7,4.7,6.2,0.447,14.0,2.6,0.838,3.1,78.0,47.0,villach01,NBA,26.9,2.0,3.3,16.2,PF,0.6,2008-09,1.8,6.7,MIL,0.488
4,3.4,0.484,7.0,1.3,0.35100000000000003,3.6,0.7,25.0,0.7,3.6,4.7,0.439,10.6,1.4,0.815,1.7,78.0,16.0,villach01,NBA,23.7,1.1,2.9,11.9,PF,0.6,2009-10,0.9,4.7,DET,0.499
5,2.5,0.488,5.1,1.6,0.387,4.3,0.6,26.0,0.6,3.2,4.1,0.442,9.3,1.2,0.767,1.5,76.0,11.0,villach01,NBA,21.9,0.7,2.3,11.1,PF,0.6,2010-11,0.9,3.9,DET,0.53
6,1.5,0.435,3.5,1.2,0.33299999999999996,3.5,0.5,27.0,0.4,3.0,2.7,0.385,7.0,0.5,0.857,0.5,13.0,0.0,villach01,NBA,13.8,0.7,1.9,7.0,PF,0.5,2011-12,0.5,3.7,DET,0.467
7,1.2,0.415,3.0,1.3,0.34700000000000003,3.8,0.8,28.0,0.6,2.8,2.5,0.377,6.7,0.4,0.551,0.7,69.0,0.0,villach01,NBA,15.8,0.7,1.4,6.8,PF,0.4,2012-13,0.6,3.5,DET,0.474
8,1.1,0.583,1.8,0.7,0.25,2.8,0.3,29.0,0.3,1.4,1.8,0.38,4.6,0.4,0.5710000000000001,0.7,20.0,0.0,villach01,NBA,9.0,0.3,0.8,4.6,PF,0.2,2013-14,0.4,1.7,DET,0.457
9,1.0,0.475,2.2,1.3,0.376,3.5,0.3,30.0,0.3,1.9,2.3,0.414,5.7,0.3,0.5710000000000001,0.5,64.0,1.0,villach01,NBA,10.6,0.5,1.0,6.3,PF,0.2,2014-15,0.4,2.3,DAL,0.529
10,1.3,0.503,2.5,0.8,0.273,2.8,0.4,31.0,0.2,2.1,2.0,0.382,5.3,0.4,0.917,0.4,62.0,4.0,villach01,NBA,10.7,0.4,1.1,5.1,PF,0.3,2015-16,0.5,2.5,DAL,0.45399999999999996
0,8.9,0.49700000000000005,17.8,0.0,0.25,0.0,2.2,22.0,0.3,4.7,8.9,0.49700000000000005,17.9,3.6,0.716,5.0,81.0,62.0,vinceja01,NBA,32.4,2.2,3.8,21.4,PF,1.1,1981-82,2.4,7.0,DAL,0.49700000000000005
1,7.7,0.49,15.7,0.0,0.0,0.0,2.6,23.0,0.6,4.6,7.7,0.489,15.7,3.3,0.784,4.2,81.0,73.0,vinceja01,NBA,33.7,2.7,3.6,18.7,PF,0.9,1982-83,2.3,7.3,DAL,0.489
2,4.1,0.436,9.5,0.0,0.0,0.0,1.9,24.0,0.2,2.7,4.1,0.435,9.5,2.8,0.7809999999999999,3.5,61.0,5.0,vinceja01,NBA,23.3,1.3,2.6,11.0,SF,0.5,1983-84,1.9,4.0,DAL,0.435
3,6.9,0.48100000000000004,14.4,0.0,0.0,0.1,2.1,25.0,0.3,6.6,6.9,0.479,14.4,4.4,0.836,5.3,79.0,47.0,vinceja01,NBA,32.2,2.3,2.9,18.2,PF,0.6,1984-85,2.2,8.9,DAL,0.479
4,5.5,0.483,11.5,0.0,0.0,0.0,2.3,26.0,0.3,3.3,5.5,0.48100000000000004,11.5,2.8,0.81,3.4,80.0,3.0,vinceja01,NBA,24.9,1.3,2.4,13.8,PF,0.8,1985-86,1.8,4.6,DAL,0.48100000000000004
5,5.4,0.449,12.0,0.0,0.0,0.1,1.7,27.0,0.3,2.8,5.4,0.447,12.0,2.5,0.769,3.3,51.0,17.0,vinceja01,NBA,27.2,1.4,2.5,13.3,SF,0.8,1986-87,1.5,4.1,WSB,0.447
6,6.1,0.466,13.1,0.0,0.25,0.1,2.0,28.0,0.4,3.1,6.1,0.466,13.1,3.2,0.805,3.9,73.0,8.0,vinceja01,NBA,24.0,1.1,2.7,15.4,SF,0.6,1987-88,1.9,4.2,DEN,0.466
7,3.6,0.406,8.8,0.0,0.33299999999999996,0.1,0.9,29.0,0.1,2.5,3.6,0.405,8.9,1.4,0.667,2.1,29.0,4.0,vinceja01,NBA,22.3,1.3,2.2,8.6,SF,0.2,1988-89,1.4,3.8,TOT,0.40700000000000003
8,2.4,0.33299999999999996,7.2,0.2,0.5,0.4,1.0,29.0,0.2,3.2,2.6,0.342,7.6,1.0,0.556,1.8,5.0,1.0,vinceja01,NBA,19.0,0.4,2.2,6.4,SF,0.2,1988-89,1.0,3.6,DEN,0.355
9,3.8,0.41700000000000004,9.1,0.0,0.0,0.0,0.9,29.0,0.1,2.3,3.8,0.41600000000000004,9.1,1.5,0.6859999999999999,2.1,24.0,3.0,vinceja01,NBA,23.0,1.5,2.2,9.0,SF,0.2,1988-89,1.5,3.8,SAS,0.41600000000000004
10,2.1,0.47,4.4,0.0,0.5,0.0,0.4,30.0,0.1,1.0,2.1,0.47,4.5,1.0,0.8370000000000001,1.2,41.0,6.0,vinceja01,NBA,11.2,0.5,1.3,5.2,SF,0.4,1989-90,0.8,1.5,TOT,0.473
11,2.6,0.423,6.1,0.1,1.0,0.1,0.5,30.0,0.1,1.4,2.6,0.429,6.2,1.9,0.892,2.2,17.0,5.0,vinceja01,NBA,15.2,0.8,1.4,7.3,SF,0.6,1989-90,0.8,2.1,PHI,0.433
12,1.7,0.532,3.2,0.0,0.0,0.0,0.4,30.0,0.1,0.8,1.7,0.526,3.3,0.3,0.667,0.5,24.0,1.0,vinceja01,NBA,8.3,0.3,1.2,3.8,SF,0.3,1989-90,0.8,1.1,LAL,0.526
0,1.0,0.36700000000000005,2.8,0.0,0.25,0.1,1.2,22.0,0.1,0.6,1.0,0.364,2.8,1.1,0.929,1.2,57.0,0.0,vincesa01,NBA,7.6,0.2,1.0,3.2,SG,0.3,1985-86,0.9,0.8,BOS,0.36700000000000005
1,1.3,0.441,3.0,0.0,0.0,0.0,1.3,23.0,0.0,0.5,1.3,0.441,3.0,1.1,0.927,1.2,46.0,5.0,vincesa01,NBA,8.1,0.1,0.7,3.7,PG,0.3,1986-87,0.7,0.6,BOS,0.441
2,2.8,0.45899999999999996,6.1,0.1,0.381,0.3,5.3,24.0,0.2,1.6,2.9,0.456,6.4,2.0,0.868,2.3,72.0,27.0,vincesa01,NBA,20.8,0.5,2.0,8.0,PG,0.8,1987-88,1.9,2.1,TOT,0.46399999999999997
3,1.6,0.48200000000000004,3.2,0.1,0.385,0.3,3.2,24.0,0.1,0.7,1.7,0.474,3.5,1.1,0.767,1.4,43.0,0.0,vincesa01,NBA,12.7,0.4,1.5,4.5,PG,0.5,1987-88,1.2,1.1,SEA,0.49
4,4.7,0.449,10.4,0.1,0.375,0.3,8.4,24.0,0.4,2.9,4.8,0.447,10.7,3.4,0.925,3.7,29.0,27.0,vincesa01,NBA,32.9,0.6,2.8,13.0,PG,1.2,1987-88,2.9,3.6,CHI,0.451
5,3.9,0.495,7.8,0.0,0.11800000000000001,0.2,4.8,25.0,0.1,2.2,3.9,0.484,8.1,1.5,0.8220000000000001,1.8,70.0,56.0,vincesa01,NBA,24.3,0.5,1.8,9.4,PG,0.8,1988-89,2.0,2.7,CHI,0.486
6,4.1,0.467,8.7,0.0,0.071,0.2,5.6,26.0,0.3,2.5,4.1,0.457,9.0,3.0,0.879,3.4,63.0,45.0,vincesa01,NBA,26.3,0.6,1.7,11.2,PG,1.0,1989-90,2.1,3.1,ORL,0.45799999999999996
7,3.0,0.446,6.8,0.1,0.158,0.4,4.0,27.0,0.1,1.8,3.1,0.431,7.2,2.0,0.825,2.4,49.0,17.0,vincesa01,NBA,19.9,0.3,1.5,8.3,PG,0.6,1990-91,1.9,2.2,ORL,0.435
8,3.8,0.44299999999999995,8.6,0.0,0.077,0.3,3.8,28.0,0.1,2.1,3.8,0.43,8.9,2.8,0.846,3.3,39.0,18.0,vincesa01,NBA,22.7,0.5,1.4,10.5,PG,0.9,1991-92,1.8,2.6,ORL,0.431
0,0.3,0.5,0.6,0.2,0.429,0.5,0.4,22.0,0.1,0.7,0.5,0.467,1.2,0.4,0.7140000000000001,0.5,13.0,0.0,vincima01,NBA,7.9,0.2,0.8,1.7,SF,0.2,2006-07,0.5,0.8,NOK,0.5670000000000001
1,0.3,0.5,0.6,0.4,0.41700000000000004,0.9,0.2,23.0,0.1,0.5,0.7,0.45,1.5,0.4,0.455,0.8,13.0,0.0,vincima01,NBA,5.3,0.1,0.3,2.2,SF,0.1,2007-08,0.2,0.6,NOH,0.575
0,0.0,0.0,0.2,0.2,0.16699999999999998,1.2,0.2,24.0,0.0,0.0,0.2,0.14300000000000002,1.4,0.2,1.0,0.2,5.0,0.0,vinsofr01,NBA,5.4,0.0,0.8,0.8,SG,0.0,1994-95,0.4,0.0,ATL,0.214
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vinsofr01,0,0.0,0.0,0.0,0.0,0,0.0,1995-96,0.0,0.0,Did Not Play (other pro league—CBA),0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vinsofr01,0,0.0,0.0,0.0,0.0,0,0.0,1996-97,0.0,0.0,Did Not Play (other pro league—Israel),0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vinsofr01,0,0.0,0.0,0.0,0.0,0,0.0,1997-98,0.0,0.0,Did Not Play (other pro league—USBL),0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vinsofr01,0,0.0,0.0,0.0,0.0,0,0.0,1998-99,0.0,0.0,Did Not Play (other pro league—Domincan Republic),0.0
5,0.4,0.3,1.3,0.3,0.28600000000000003,0.9,0.0,29.0,0.0,0.1,0.6,0.294,2.1,0.1,0.5,0.3,8.0,0.0,vinsofr01,NBA,5.0,0.0,0.3,1.6,SG,0.4,1999-00,0.5,0.1,SEA,0.353
0,4.2,0.4,10.5,0.0,0.0,0.1,2.4,25.0,0.0,3.4,4.2,0.39799999999999996,10.5,1.5,0.78,1.9,31.0,0.0,virdecl01,ABA,26.6,1.6,2.7,9.9,SF,0.0,1972-73,1.6,5.0,KEN,0.39799999999999996
0,1.0,0.33299999999999996,3.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.33299999999999996,3.0,0.0,0.0,0.0,1.0,0.0,vocega01,NBA,4.0,2.0,0.0,2.0,PF,0.0,1989-90,0.0,2.0,CLE,0.33299999999999996
0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,28.0,0.0,0.0,3.0,0.309,9.8,1.3,0.55,2.4,54.0,0.0,volkefl01,NBA,0.0,0.0,3.1,7.4,0,0.0,1949-50,0.0,0.0,TOT,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,28.0,0.0,0.0,1.0,0.321,3.1,0.4,0.389,1.1,17.0,0.0,volkefl01,NBA,0.0,0.0,1.9,2.4,0,0.0,1949-50,0.0,0.0,INO,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,2.8,28.0,0.0,0.0,3.9,0.308,12.8,1.7,0.5770000000000001,3.0,37.0,0.0,volkefl01,NBA,0.0,0.0,3.7,9.6,0,0.0,1949-50,0.0,0.0,DNN,0.0
0,1.7,0.496,3.5,0.2,0.382,0.5,1.2,25.0,0.3,0.9,1.9,0.48200000000000004,3.9,1.0,0.583,1.7,72.0,4.0,volkoal01,NBA,13.0,0.7,2.3,5.0,C,0.5,1989-90,0.7,1.7,ATL,0.505
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volkoal01,0,0.0,0.0,0.0,0.0,0,0.0,1990-91,0.0,0.0,Did Not Play (injury),0.0
2,2.8,0.47100000000000003,6.0,0.5,0.318,1.4,3.2,27.0,0.4,2.1,3.3,0.441,7.4,1.6,0.631,2.6,77.0,27.0,volkoal01,NBA,19.7,1.3,2.3,8.6,C,0.9,1991-92,1.3,3.4,ATL,0.47200000000000003
0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,27.0,0.0,0.0,2.0,0.35700000000000004,5.7,1.2,0.635,1.9,59.0,0.0,vonniwh01,NBA,0.0,0.0,2.2,5.3,0,0.0,1949-50,0.0,0.0,TOT,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1.4,27.0,0.0,0.0,1.5,0.345,4.5,1.1,0.63,1.8,26.0,0.0,vonniwh01,NBA,0.0,0.0,1.8,4.2,0,0.0,1949-50,0.0,0.0,TRI,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,27.0,0.0,0.0,2.4,0.364,6.7,1.3,0.638,2.1,33.0,0.0,vonniwh01,NBA,0.0,0.0,2.4,6.2,0,0.0,1949-50,0.0,0.0,BLB,0.0
0,1.0,0.397,2.5,0.2,0.385,0.5,0.2,19.0,0.4,2.3,1.2,0.395,3.0,0.7,0.6920000000000001,1.0,25.0,0.0,vonleno01,NBA,10.4,1.1,0.8,3.3,PF,0.2,2014-15,0.4,3.4,CHO,0.428
1,1.4,0.457,3.0,0.1,0.239,0.6,0.4,20.0,0.3,2.7,1.5,0.42100000000000004,3.6,0.5,0.745,0.7,78.0,56.0,vonleno01,NBA,15.1,1.2,1.9,3.6,PF,0.3,2015-16,0.6,3.9,POR,0.441
2,1.7,0.49200000000000005,3.4,0.1,0.35,0.3,0.4,21.0,0.4,3.5,1.8,0.48100000000000004,3.6,0.8,0.638,1.3,74.0,41.0,vonleno01,NBA,17.1,1.8,2.1,4.4,PF,0.4,2016-17,0.9,5.2,POR,0.494
3,1.6,0.5,3.1,0.4,0.303,1.2,0.6,22.0,0.3,4.5,1.9,0.444,4.3,0.7,0.621,1.1,54.0,16.0,vonleno01,NBA,16.2,1.3,1.3,4.9,PF,0.4,2017-18,0.6,5.8,TOT,0.48700000000000004
4,1.4,0.5,2.7,0.1,0.33299999999999996,0.2,0.4,22.0,0.3,4.0,1.4,0.49,2.9,0.7,0.742,0.9,33.0,12.0,vonleno01,NBA,14.4,1.1,1.3,3.6,PF,0.2,2017-18,0.5,5.1,POR,0.5
