,+/-,3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,Id,MP,ORB,Opp,PF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7
8,5,3,0.6,5,8,26-265,0,2,19/11/2004,5,0.5,10,0,0,0,9,1,18.1,tinslja01,40:00:00,1,DET,2,13,9,8,4,3,IND,@,W (+15)
47,1,3,0.6,5,2,29-149,0,3,21/03/2005,3,0.25,12,4,1,4,46,0,11,vanhoke01,25:00:00,5,NOH,4,13,46,1,0,8,DAL,0,W (+17)
29,-2,3,0.6,5,3,28-143,1,10,02/01/2005,7,0.5,14,1,0.5,2,29,1,15.7,walkean02,36:00:00,3,WAS,2,18,29,2,4,13,ATL,@,L (-3)
64,10,3,0.6,5,5,28-214,1,8,14/03/2005,11,0.524,21,0,0,0,62,1,18.8,walkean02,41:00:00,1,CHA,3,25,62,2,4,9,BOS,@,W (+9)
66,4,3,0.6,5,2,28-218,0,4,18/03/2005,6,0.462,13,3,0.5,6,64,1,15.8,walkean02,32:00:00,1,HOU,4,18,64,4,0,5,BOS,@,W (+11)
27,-16,3,0.6,5,1,30-104,1,10,30/12/2004,5,0.455,11,0,0,0,27,1,9.2,wallara01,35:00:00,1,MIA,3,13,27,1,3,11,DET,0,L (-11)
48,21,3,0.6,5,3,30-146,1,10,10/02/2005,10,0.556,18,0,0,0,47,1,21.9,wallara01,32:00:00,5,LAL,2,23,47,1,2,15,DET,0,W (+22)
35,-7,3,0.6,5,2,25-209,0,1,07/01/2005,3,0.375,8,0,0,0,35,0,6.2,watsoea01,17:00,1,NOH,2,9,35,0,0,2,MEM,0,W (+8)
47,11,3,0.6,5,10,25-233,0,2,31/01/2005,4,0.571,7,0,0,2,46,0,14.1,watsoea01,27:00:00,0,NOH,1,11,46,1,1,2,MEM,@,W (+7)
13,-14,3,0.6,5,0,28-060,0,4,27/11/2004,5,0.333,15,2,1,2,14,1,7.7,wellsbo01,41:00:00,2,DAL,1,15,14,0,1,6,MEM,0,L (-13)
29,26,3,0.6,5,3,28-095,2,8,01/01/2005,7,0.538,13,1,1,1,29,0,16,wellsbo01,33:00:00,0,MIN,4,18,29,3,3,8,MEM,@,W (+9)
32,5,3,0.6,5,3,34-056,0,2,09/01/2005,3,0.375,8,3,0.75,4,32,1,10.5,wesleda01,27:00:00,0,DEN,1,12,32,2,1,2,HOU,@,W (+18)
38,4,3,0.6,5,2,34-067,0,3,20/01/2005,6,0.5,12,3,1,3,38,1,15.1,wesleda01,39:00:00,2,ORL,4,18,38,1,0,5,HOU,@,W (+9)
47,9,3,0.6,5,4,34-082,0,2,04/02/2005,4,0.4,10,4,0.8,5,46,1,12.4,wesleda01,38:00:00,0,MIN,3,15,46,1,0,2,HOU,@,W (+6)
82,11,3,0.6,5,4,34-157,0,1,20/04/2005,3,0.429,7,3,1,3,80,1,12.4,wesleda01,23:00,0,SEA,0,12,80,1,0,1,HOU,0,W (+28)
6,-5,3,0.6,5,7,28-362,0,3,14/11/2004,3,0.375,8,2,0.667,3,7,1,12.2,willija02,29:00:00,0,SEA,2,11,7,1,0,3,MEM,@,L (-5)
22,-13,3,0.6,5,9,29-035,0,0,23/12/2004,8,0.533,15,2,1,2,22,1,19.2,willija02,33:00:00,0,PHO,2,21,22,2,2,0,MEM,@,L (-7)
32,6,3,0.6,5,4,29-060,0,4,17/01/2005,5,0.5,10,3,1,3,32,1,16,willija02,28:00:00,0,HOU,0,16,32,1,0,4,MEM,0,W (+19)
42,20,8,0.615,13,1,29-230,0,3,08/02/2005,9,0.6,15,2,1,2,41,0,18.9,jamesmi01,27:00:00,0,BOS,2,28,41,1,4,3,MIL,0,W (+24)
30,4,8,0.615,13,5,33-044,0,4,10/01/2005,10,0.526,19,0,0,0,30,1,20.6,vanexni01,37:00:00,0,PHI,2,28,30,1,3,4,POR,@,W (+9)
58,-3,5,0.625,8,4,29-231,0,4,08/03/2005,13,0.52,25,1,0.5,2,57,1,23,allenra02,42:00:00,3,HOU,1,32,57,1,3,7,SEA,0,L (-2)
56,1,5,0.625,8,3,30-198,0,2,28/02/2005,8,0.615,13,1,0.5,2,55,1,16.8,atkinch01,47:00:00,0,NYK,4,22,55,1,1,2,LAL,@,L (-2)
43,12,5,0.625,8,8,32-229,0,6,29/01/2005,6,0.545,11,0,0,0,42,1,17.4,brunsri01,44:00:00,1,GSW,1,17,42,0,2,7,LAC,0,W (+11)
69,1,5,0.625,8,3,25-177,0,3,19/03/2005,7,0.5,14,8,1,8,67,0,23.3,davisri01,28:00:00,1,NOH,1,27,67,2,2,4,BOS,@,W (+13)
6,29,5,0.625,8,4,31-280,0,4,11/12/2004,10,0.588,17,1,0.5,2,7,1,23.1,finlemi01,35:00:00,2,HOU,0,26,7,1,1,6,DAL,@,W (+24)
36,0,5,0.625,8,2,31-348,0,3,17/02/2005,13,0.619,21,2,0.667,3,36,1,25.7,finlemi01,45:00:00,1,PHO,1,33,36,0,0,4,DAL,@,W (+6)
44,7,5,0.625,8,1,30-186,0,2,11/02/2005,9,0.75,12,0,0,2,43,1,18.6,fishede01,38:00:00,1,NOH,2,23,43,2,2,3,GSW,@,L (-3)
47,3,5,0.625,8,7,30-191,0,4,16/02/2005,8,0.444,18,0,0,1,46,1,14.1,fishede01,44:00:00,0,SEA,3,21,46,1,3,4,GSW,@,W (+7)
51,10,5,0.625,8,8,29-267,0,3,01/03/2005,18,0.6,30,7,0.875,8,50,1,39.9,iversal01,44:00:00,0,MIL,1,48,50,4,4,3,PHI,@,W (+7)
10,14,5,0.625,8,3,28-088,0,1,21/11/2004,5,0.625,8,2,1,2,11,0,13.4,jonesda01,26:00:00,0,PHI,1,17,11,1,3,1,MIA,0,W (+10)
35,15,5,0.625,8,2,23-303,1,7,14/01/2005,5,0.5,10,0,0,0,35,0,13.2,korveky01,29:00:00,0,TOR,5,15,35,1,0,7,PHI,0,W (+10)
47,10,5,0.625,8,1,23-324,1,3,04/02/2005,6,0.6,10,0,0,0,46,1,12.5,korveky01,28:00:00,0,ATL,3,17,46,0,1,3,PHI,0,W (+18)
79,-12,5,0.625,8,9,28-051,0,4,12/04/2005,6,0.4,15,5,0.714,7,77,1,20.6,marbust01,43:00:00,0,TOR,0,22,77,3,3,4,NYK,0,0
81,-4,5,0.625,8,9,28-055,0,3,16/04/2005,6,0.545,11,2,1,2,79,1,18.4,marbust01,41:00:00,1,CHA,3,19,79,3,5,4,NYK,0,0
44,11,5,0.625,8,1,31-271,2,7,13/02/2005,5,0.455,11,2,1,2,43,0,15.4,marshdo01,28:00:00,1,LAC,2,17,43,0,0,8,TOR,0,W (+3)
48,6,5,0.625,8,1,31-285,0,7,27/02/2005,6,0.545,11,2,1,2,47,0,16.5,marshdo01,34:00:00,2,LAL,1,19,47,1,2,9,TOR,0,W (+6)
38,11,5,0.625,8,3,24-342,0,3,26/01/2005,11,0.688,16,1,1,1,38,0,21.4,millemi01,32:00:00,2,CLE,3,28,38,0,3,5,MEM,@,L (-3)
72,8,5,0.625,8,2,25-050,0,5,10/04/2005,8,0.533,15,0,0,0,70,1,14,millemi01,34:00:00,0,CHA,4,21,70,1,2,5,MEM,0,W (+7)
74,10,5,0.625,8,5,25-053,1,1,13/04/2005,15,0.625,24,2,1,2,72,1,28.7,millemi01,38:00:00,0,HOU,5,37,72,1,1,1,MEM,@,L (-8)
5,4,5,0.625,8,7,30-280,0,1,13/11/2004,11,0.688,16,2,1,2,6,1,24.6,nashst01,36:00:00,2,SAC,3,29,6,0,3,3,PHO,0,L (-2)
77,-4,5,0.625,8,8,23-063,0,3,13/04/2005,10,0.556,18,5,0.714,7,75,1,29.5,nelsoja01,39:00:00,2,DET,5,30,75,5,2,5,ORL,@,L (-9)
52,-10,5,0.625,8,5,27-169,0,1,11/02/2005,7,0.5,14,3,1,3,51,1,18,petermo01,40:00:00,0,PHI,2,22,51,1,1,1,TOR,0,L (-15)
3,-5,5,0.625,8,2,34-047,0,3,16/11/2004,7,0.636,11,5,1,5,4,1,20.6,piatker01,29:00:00,0,SAC,2,24,4,1,1,3,CHI,@,L (-7)
57,25,5,0.625,8,2,24-103,1,6,02/03/2005,7,0.583,12,0,0,0,56,0,16.8,radmavl01,33:00:00,1,CLE,3,19,56,2,2,7,SEA,@,W (+17)
59,2,5,0.625,8,0,24-324,0,3,03/03/2005,7,0.636,11,1,0.5,2,58,1,14.9,richaqu01,35:00:00,1,DET,1,20,58,1,2,4,PHO,0,W (+3)
16,24,5,0.625,8,1,34-091,0,4,08/12/2004,9,0.643,14,1,1,1,17,1,20.1,sprewla01,32:00:00,2,PHI,0,24,17,2,3,6,MIN,@,W (+35)
40,19,5,0.625,8,2,34-140,0,2,26/01/2005,12,0.667,18,3,1,3,40,1,22,sprewla01,31:00:00,0,ATL,3,32,40,0,3,2,MIN,0,W (+17)
64,-3,5,0.625,8,3,25-359,0,2,13/03/2005,8,0.5,16,2,1,2,62,0,13.8,turkohe01,27:00:00,1,NJN,4,23,62,0,3,3,ORL,0,L (-16)
42,0,5,0.625,8,4,33-067,0,3,02/02/2005,10,0.556,18,1,0.5,2,41,1,22.3,vanexni01,39:00:00,0,DEN,1,26,41,2,0,3,POR,0,W (+3)
55,9,12,0.632,19,3,31-299,1,9,13/03/2005,13,0.591,22,0,0,0,54,0,36,marshdo01,28:00:00,1,PHI,0,38,54,2,0,10,TOR,0,W (+18)
54,-1,7,0.636,11,3,23-052,0,6,27/02/2005,16,0.5,32,4,0.571,7,53,1,27.8,arenagi01,47:00:00,1,SAC,4,43,53,2,3,7,WAS,0,L (-2)
63,17,7,0.636,11,5,26-228,1,1,08/04/2005,15,0.682,22,5,0.833,6,61,1,35.6,bryanko01,40:00:00,1,SEA,2,42,61,2,3,2,LAL,@,W (+23)
60,9,7,0.636,11,1,34-179,1,5,11/04/2005,9,0.529,17,0,0,0,59,0,19.1,jacksji01,35:00:00,1,LAL,3,25,59,1,1,6,PHO,@,W (+11)
18,26,7,0.636,11,6,28-103,0,4,06/12/2004,7,0.583,12,0,0,2,19,1,19.6,jonesda01,37:00:00,0,UTA,1,21,19,0,0,4,MIA,@,W (+20)
66,4,7,0.636,11,4,25-226,1,2,22/03/2005,11,0.478,23,0,0,0,64,1,25.7,lewisra02,40:00:00,3,MIL,2,29,64,4,1,5,SEA,0,W (+8)
52,-4,7,0.636,11,8,33-092,0,4,27/02/2005,8,0.444,18,3,1,3,51,1,21,vanexni01,44:00:00,0,MIN,1,26,51,1,3,4,POR,0,L (-8)
1,-16,2,0.667,3,2,31-255,0,3,04/03/2005,3,0.429,7,1,0.5,2,2,0,5.8,alexaco01,17:00,2,BOS,2,9,2,1,3,5,CHA,@,L (-20)
39,11,2,0.667,3,3,29-187,0,3,23/01/2005,6,0.6,10,6,0.667,9,39,1,15,allenra02,35:00:00,0,UTA,3,20,39,2,3,3,SEA,0,W (+17)
52,2,4,0.667,6,6,29-220,1,3,25/02/2005,10,0.455,22,8,0.889,9,51,1,27.5,allenra02,42:00:00,1,MIN,3,32,51,3,1,4,SEA,0,W (+10)
9,4,4,0.667,6,7,28-118,0,4,19/11/2004,7,0.467,15,2,1,2,10,1,16.1,alstora01,40:00:00,1,SEA,5,20,10,3,4,5,TOR,0,L (-7)
39,5,2,0.667,3,15,28-177,0,1,17/01/2005,6,0.5,12,4,1,4,39,1,21.6,alstora01,40:00:00,0,MIN,3,18,39,2,2,1,TOR,@,W (+9)
63,17,2,0.667,3,5,28-232,0,4,13/03/2005,6,0.667,9,3,1,3,61,1,15.6,alstora01,27:00:00,0,PHI,3,17,61,0,1,4,TOR,0,W (+18)
71,-7,2,0.667,3,2,28-249,0,1,30/03/2005,5,0.5,10,5,0.625,8,69,1,9.7,alstora01,33:00:00,0,ORL,2,17,69,2,4,1,TOR,@,L (-12)
72,12,2,0.667,3,2,28-251,0,3,01/04/2005,7,0.7,10,2,0.5,4,70,1,13.1,alstora01,24:00:00,0,CHA,3,18,70,0,1,3,TOR,@,W (+12)
77,2,2,0.667,3,9,28-261,1,6,11/04/2005,9,0.75,12,0,0,2,75,1,20.4,alstora01,44:00:00,0,IND,2,20,75,3,5,6,TOR,0,L (-4)
81,7,4,0.667,6,4,28-269,0,2,19/04/2005,7,0.7,10,4,1,4,79,1,20.2,alstora01,24:00:00,0,MIL,0,22,79,0,1,2,TOR,@,W (+18)
5,14,2,0.667,3,1,30-118,1,2,13/11/2004,7,0.438,16,3,1,3,6,1,10.9,anderde01,38:00:00,1,TOR,1,19,6,1,3,3,POR,0,W (+3)
16,6,2,0.667,3,2,30-144,1,5,09/12/2004,6,0.429,14,1,1,1,17,1,11.4,anderde01,32:00:00,0,BOS,2,15,17,2,1,5,POR,0,W (+2)
25,12,4,0.667,6,9,30-157,0,3,22/12/2004,5,0.455,11,0,0,0,25,1,17.9,anderde01,37:00:00,2,MIL,0,14,25,1,0,5,POR,@,W (+9)
48,1,4,0.667,6,7,30-249,0,4,24/03/2005,7,0.583,12,0,0,0,47,0,16.9,anderde01,32:00:00,0,SEA,4,18,47,1,1,4,POR,0,L (-5)
23,7,2,0.667,3,2,34-069,0,0,17/12/2004,5,0.556,9,1,1,1,23,0,11.1,anderke01,27:00:00,2,POR,1,13,23,1,1,2,ATL,0,L (-16)
19,-8,2,0.667,3,4,20-199,0,1,14/12/2004,8,0.444,18,11,0.917,12,20,1,21.5,anthoca01,43:00:00,4,PHI,4,29,20,2,4,5,DEN,@,L (-8)
31,-8,2,0.667,3,0,20-233,0,6,17/01/2005,8,0.444,18,6,1,6,31,1,14.6,anthoca01,46:00:00,2,GSW,3,24,31,1,3,8,DEN,@,L (-10)
12,28,2,0.667,3,8,22-332,0,4,03/12/2004,4,0.571,7,3,1,3,13,1,18.7,arenagi01,26:00:00,0,ATL,2,13,13,4,1,4,WAS,@,W (+24)
25,20,2,0.667,3,3,22-356,1,4,27/12/2004,6,0.6,10,3,0.75,4,25,1,16.2,arenagi01,34:00:00,0,CHA,2,17,25,1,0,4,WAS,0,W (+19)
61,27,4,0.667,6,4,23-069,0,3,16/03/2005,9,0.6,15,7,0.7,10,60,1,26.1,arenagi01,40:00:00,1,ATL,3,29,60,4,2,4,WAS,@,W (+29)
79,8,2,0.667,3,9,23-099,1,4,15/04/2005,12,0.75,16,7,0.875,8,77,1,31,arenagi01,46:00:00,0,CLE,1,33,77,0,3,4,WAS,0,W (+8)
4,12,4,0.667,6,6,30-087,0,2,09/11/2004,5,0.625,8,4,0.8,5,5,1,16.3,atkinch01,42:00:00,1,NOH,3,18,5,1,3,3,LAL,@,W (+8)
15,-14,4,0.667,6,5,30-109,0,2,01/12/2004,7,0.636,11,1,0.5,2,16,1,11,atkinch01,35:00:00,0,CHI,2,19,16,0,6,2,LAL,@,L (-8)
18,-12,2,0.667,3,2,30-119,0,0,11/12/2004,6,0.667,9,0,0,0,19,1,11.2,atkinch01,37:00:00,1,LAC,0,14,19,1,2,1,LAL,@,W (+2)
35,6,2,0.667,3,3,30-154,0,4,15/01/2005,8,0.5,16,2,0.4,5,35,1,11.7,atkinch01,45:00:00,0,GSW,1,20,35,0,2,4,LAL,@,W (+2)
37,6,4,0.667,6,11,30-158,0,3,19/01/2005,10,0.588,17,1,1,1,37,1,20.7,atkinch01,45:00:00,0,MIN,0,25,37,0,5,3,LAL,0,W (+3)
84,-13,4,0.667,6,2,30-247,0,0,18/04/2005,4,0.444,9,0,0,0,81,1,7.9,atkinch01,27:00:00,0,GSW,2,12,81,1,1,0,LAL,@,L (-27)
31,4,2,0.667,3,0,23-047,0,0,05/01/2005,2,0.4,5,2,1,2,31,0,4.8,banksma01,14:00,1,GSW,3,8,31,0,0,1,BOS,0,W (+1)
56,12,2,0.667,3,3,23-098,1,0,25/02/2005,3,0.5,6,2,1,2,55,0,7.2,banksma01,20:00,0,UTA,4,10,55,1,2,0,BOS,@,W (+7)
34,6,2,0.667,3,2,22-078,0,0,14/02/2005,3,0.75,4,1,0.5,2,34,0,6.4,barbole01,23:00,0,UTA,5,9,34,2,2,0,PHO,0,W (+8)
50,-10,2,0.667,3,2,22-117,0,1,25/03/2005,7,0.7,10,2,0.667,3,49,0,11.9,barbole01,21:00,0,MIA,3,18,49,0,2,1,PHO,@,L (-10)
56,16,4,0.667,6,7,22-128,0,4,05/04/2005,5,0.625,8,0,0,0,55,0,14,barbole01,24:00:00,1,LAL,3,14,55,0,2,5,PHO,0,W (+26)
0,-6,2,0.667,3,4,24-238,1,5,02/11/2004,7,0.636,11,1,0.5,2,1,0,17.7,barnema02,30:00:00,4,DAL,2,17,1,1,2,9,SAC,@,L (-9)
43,16,4,0.667,6,3,33-021,0,3,21/01/2005,6,0.6,10,0,0,0,42,0,15.2,barrybr01,35:00:00,0,PHO,3,16,42,2,0,3,SAS,@,W (+5)
52,14,2,0.667,3,2,33-042,0,2,11/02/2005,2,0.667,3,5,0.833,6,51,0,9.5,barrybr01,29:00:00,0,NJN,2,11,51,0,1,2,SAS,@,W (+10)
70,-3,2,0.667,3,4,33-082,0,2,23/03/2005,4,0.4,10,7,1,7,68,0,15.9,barrybr01,34:00:00,1,IND,2,17,68,2,1,3,SAS,@,L (-7)
18,-1,2,0.667,3,4,35-157,0,1,29/12/2004,2,0.4,5,1,0.5,2,19,1,6.1,barryjo01,30:00:00,1,CLE,4,7,19,1,1,2,HOU,@,W (+11)
22,2,4,0.667,6,3,35-164,0,3,05/01/2005,5,0.5,10,0,0,0,22,0,11.4,barryjo01,24:00:00,2,PHO,0,14,22,0,2,5,HOU,0,L (-10)
26,8,2,0.667,3,4,35-172,0,8,13/01/2005,2,0.4,5,1,0.5,2,26,0,8.1,barryjo01,25:00:00,0,NJN,0,7,26,0,1,8,HOU,0,W (+9)
4,19,2,0.667,3,0,26-062,2,3,10/11/2004,6,0.6,10,4,0.667,6,5,1,14.6,battish01,41:00:00,3,LAL,1,18,5,0,2,6,MEM,0,W (+23)
29,-10,2,0.667,3,2,26-111,2,3,29/12/2004,2,0.333,6,4,0.667,6,29,0,7.9,battish01,21:00,0,BOS,4,10,29,0,0,3,MEM,0,W (+8)
39,-13,2,0.667,3,1,26-134,0,0,21/01/2005,5,0.556,9,1,0.5,2,39,1,8.9,battish01,37:00:00,1,DEN,2,13,39,1,1,1,MEM,@,L (-10)
40,17,4,0.667,6,1,26-135,1,5,22/01/2005,4,0.667,6,4,0.667,6,40,1,16.4,battish01,39:00:00,1,UTA,2,16,40,2,1,6,MEM,@,W (+16)
44,11,2,0.667,3,0,26-142,0,5,29/01/2005,6,0.667,9,1,0.5,2,43,1,12.4,battish01,40:00:00,2,ATL,3,15,43,0,0,7,MEM,0,W (+1)
47,-3,2,0.667,3,4,26-147,0,4,03/02/2005,5,0.556,9,1,0.5,2,46,1,13.2,battish01,43:00:00,1,LAC,2,13,46,2,1,5,MEM,0,L (-3)
48,17,2,0.667,3,4,26-152,1,2,08/02/2005,4,0.5,8,4,0.667,6,47,1,12,battish01,38:00:00,3,MIN,1,14,47,0,3,5,MEM,0,W (+12)
6,0,2,0.667,3,1,28-058,0,0,16/11/2004,7,0.7,10,5,0.625,8,7,0,11.3,bellra01,28:00:00,0,CHA,5,21,7,0,3,0,UTA,@,W (+2)
25,5,2,0.667,3,2,28-091,0,3,19/12/2004,9,0.6,15,0,0,0,25,1,13.5,bellra01,41:00:00,1,NYK,4,20,25,2,3,4,UTA,@,L (-1)
39,2,4,0.667,6,3,28-132,0,1,29/01/2005,7,0.5,14,2,1,2,39,0,10.6,bellra01,28:00:00,0,NJN,2,20,39,0,4,1,UTA,0,L (-17)
64,-1,2,0.667,3,5,28-188,0,2,26/03/2005,8,0.471,17,5,0.833,6,62,1,16.5,bellra01,33:00:00,1,MIL,3,23,62,0,1,3,UTA,0,W (+5)
31,17,2,0.667,3,4,32-187,1,2,15/01/2005,4,0.5,8,1,1,1,31,0,9.3,besttr01,17:00,0,DAL,2,11,31,0,1,2,NJN,@,L (-5)
39,25,4,0.667,6,10,26-257,0,4,25/01/2005,5,0.556,9,5,0.833,6,39,1,18.3,bibbymi01,38:00:00,0,NJN,3,19,39,0,3,4,SAC,0,W (+20)
48,-7,2,0.667,3,7,26-271,1,3,08/02/2005,9,0.563,16,7,0.7,10,47,1,21.2,bibbymi01,39:00:00,3,PHO,4,27,47,1,5,6,SAC,0,L (-2)
50,-2,4,0.667,6,4,26-274,0,5,11/02/2005,9,0.563,16,3,0.5,6,49,1,17.6,bibbymi01,40:00:00,1,DAL,4,25,49,2,4,6,SAC,0,L (-2)
71,12,2,0.667,3,8,26-315,0,2,24/03/2005,6,0.333,18,3,0.75,4,69,1,10.4,bibbymi01,42:00:00,0,DAL,3,17,69,0,1,2,SAC,0,W (+8)
2,6,4,0.667,6,10,28-042,0,6,06/11/2004,6,0.5,12,4,0.8,5,3,1,20.5,billuch01,36:00:00,1,PHI,4,20,3,0,1,7,DET,0,W (+8)
19,12,2,0.667,3,6,28-082,1,5,16/12/2004,6,0.4,15,2,1,2,20,1,15.5,billuch01,42:00:00,0,CLE,2,16,20,2,0,5,DET,0,W (+12)
23,3,4,0.667,6,5,28-091,0,3,25/12/2004,6,0.375,16,4,0.8,5,23,1,12.5,billuch01,39:00:00,1,IND,1,20,23,1,4,4,DET,@,W (+5)
65,9,2,0.667,3,6,28-176,0,4,20/03/2005,8,0.667,12,7,1,7,63,1,24.2,billuch01,35:00:00,0,SAS,0,25,63,1,2,4,DET,0,W (+9)
25,-15,2,0.667,3,0,25-015,0,0,13/03/2005,2,0.4,5,3,0.6,5,25,0,4,blakest01,12:00,1,BOS,3,9,25,0,1,1,WAS,@,L (-4)
0,-7,2,0.667,3,4,24-188,0,4,16/11/2004,9,0.692,13,8,0.615,13,1,0,22.6,boganke01,33:00:00,1,UTA,4,28,1,1,2,5,CHA,0,L (-2)
2,-5,2,0.667,3,1,24-192,0,2,20/11/2004,3,0.25,12,5,0.625,8,3,1,6.1,boganke01,35:00:00,0,CLE,2,13,3,1,0,2,CHA,@,L (-16)
47,4,2,0.667,3,3,24-286,0,2,22/02/2005,4,0.444,9,3,1,3,46,0,10.5,boganke01,24:00:00,1,MIL,3,13,46,1,1,3,CHA,0,L (-10)
56,-9,2,0.667,3,2,24-304,0,1,12/03/2005,5,0.625,8,1,1,1,55,1,11.3,boganke01,29:00:00,2,LAL,3,13,55,1,1,3,CHA,0,L (-1)
57,-25,2,0.667,3,4,24-306,0,1,14/03/2005,5,0.455,11,4,0.667,6,56,1,11.5,boganke01,31:00:00,1,BOS,2,16,56,1,2,2,CHA,0,L (-9)
58,-6,4,0.667,6,4,24-308,0,0,16/03/2005,6,0.545,11,3,0.75,4,57,1,16,boganke01,26:00:00,1,DEN,2,19,57,2,2,1,CHA,@,L (-19)
60,-11,6,0.667,9,3,24-311,1,4,19/03/2005,10,0.526,19,1,0.5,2,59,1,21.1,boganke01,39:00:00,0,DAL,3,27,59,1,0,4,CHA,@,L (-11)
57,9,2,0.667,3,0,24-328,0,3,27/02/2005,4,0.667,6,4,1,4,56,0,11.9,bonnema01,19:00,0,LAL,1,14,56,0,0,3,TOR,0,W (+6)
9,4,2,0.667,3,0,33-160,0,0,21/11/2004,3,0.5,6,2,1,2,10,1,5.4,bowenbr01,21:00,0,TOR,4,10,10,0,0,0,SAS,@,L (-5)
26,3,2,0.667,3,1,33-191,1,4,22/12/2004,4,0.5,8,0,0,0,26,1,8.5,bowenbr01,40:00:00,1,ORL,2,10,26,0,0,5,SAS,@,L (-6)
36,3,2,0.667,3,0,33-210,0,1,10/01/2005,4,0.8,5,2,0.5,4,36,1,9.1,bowenbr01,39:00:00,1,UTA,3,12,36,0,0,2,SAS,@,L (-1)
47,3,2,0.667,3,2,33-229,1,5,29/01/2005,4,0.8,5,1,0.5,2,46,1,12.5,bowenbr01,36:00:00,0,NOH,2,11,46,1,0,5,SAS,0,W (+10)
73,19,2,0.667,3,2,33-289,0,2,30/03/2005,3,0.5,6,1,0.5,2,71,1,6.7,bowenbr01,34:00:00,1,SEA,4,9,71,0,0,3,SAS,0,W (+13)
78,-2,2,0.667,3,1,33-299,0,3,09/04/2005,3,0.6,5,0,0,0,76,1,7.8,bowenbr01,40:00:00,1,LAC,3,8,76,1,0,4,SAS,@,W (+1)
5,-1,2,0.667,3,6,28-162,0,1,11/11/2004,11,0.733,15,8,1,8,6,0,26.9,boykiea01,33:00:00,1,DET,3,32,6,1,4,2,DEN,0,W (+8)
8,24,2,0.667,3,5,28-170,0,1,19/11/2004,10,0.667,15,10,1,10,9,0,31.7,boykiea01,29:00:00,2,CHI,0,32,9,1,0,3,DEN,0,W (+18)
40,9,4,0.667,6,2,26-018,0,4,17/01/2005,8,0.615,13,4,1,4,40,0,20,brownde02,30:00:00,1,WAS,1,24,40,0,1,5,SAS,0,W (+28)
50,-4,2,0.667,3,0,26-040,0,2,08/02/2005,3,0.375,8,7,1,7,49,0,10.5,brownde02,17:00,1,CHA,1,15,49,1,2,3,SAS,@,W (+19)
64,-12,2,0.667,3,1,26-072,0,5,12/03/2005,5,0.385,13,3,1,3,62,0,9.1,brownde02,32:00:00,2,DEN,1,15,62,1,3,7,SAS,0,L (-3)
22,-2,2,0.667,3,4,25-196,0,1,16/12/2004,6,0.667,9,1,0.5,2,22,0,10.4,brownti01,22:00,0,SAC,1,15,22,0,3,1,LAL,0,0
47,15,2,0.667,3,3,25-249,1,4,07/02/2005,8,0.5,16,9,0.818,11,46,0,21,brownti01,27:00:00,0,ATL,3,27,46,1,1,4,LAL,0,0
78,9,2,0.667,3,1,25-312,0,1,11/04/2005,3,0.6,5,0,0,0,76,0,8.7,brownti01,8:00,0,PHO,0,8,76,2,0,1,LAL,0,0
0,17,2,0.667,3,4,32-142,0,0,03/11/2004,3,0.75,4,0,0,0,1,0,11.2,brunsri01,26:00:00,2,SEA,1,8,1,1,0,2,LAC,0,W (+30)
26,-17,2,0.667,3,8,32-200,0,6,31/12/2004,7,0.538,13,1,0.5,2,26,1,14.7,brunsri01,39:00:00,0,SAS,5,17,26,1,2,6,LAC,0,L (-19)
27,15,2,0.667,3,9,32-202,0,4,02/01/2005,3,0.429,7,2,1,2,27,1,9.7,brunsri01,42:00:00,1,PHI,2,10,27,2,6,5,LAC,0,W (+6)
36,5,2,0.667,3,4,32-219,0,0,19/01/2005,2,0.333,6,2,1,2,36,1,8.4,brunsri01,30:00:00,0,SAS,0,8,36,1,0,0,LAC,@,L (-1)
48,7,2,0.667,3,2,32-240,0,1,09/02/2005,2,0.5,4,0,0,0,47,0,5,brunsri01,19:00,1,BOS,1,6,47,2,3,2,LAC,@,L (-5)
64,13,2,0.667,3,8,32-275,0,3,16/03/2005,2,0.333,6,1,0.5,2,62,1,4.5,brunsri01,33:00:00,0,ORL,3,7,62,0,4,3,LAC,0,W (+8)
48,10,4,0.667,6,9,26-201,0,2,12/03/2005,12,0.5,24,4,0.8,5,47,1,25.1,bryanko01,44:00:00,2,CHA,2,32,47,0,2,4,LAL,@,W (+1)
12,13,2,0.667,3,3,28-072,0,2,27/11/2004,3,0.6,5,5,0.833,6,13,1,11.5,buckngr01,39:00:00,1,HOU,3,13,13,1,2,3,DEN,@,W (+6)
63,2,2,0.667,3,1,28-191,0,3,26/03/2005,4,0.667,6,1,1,1,61,0,13.2,buckngr01,29:00:00,0,SAC,2,11,61,4,0,3,DEN,0,W (+14)
64,-5,2,0.667,3,2,28-193,0,3,28/03/2005,4,0.667,6,0,0,0,62,0,12.3,buckngr01,23:00,2,PHO,2,10,62,3,1,5,DEN,@,L (-9)
71,7,2,0.667,3,2,28-214,0,5,18/04/2005,3,0.6,5,0,0,0,69,0,11.2,buckngr01,20:00,0,PHO,1,8,69,4,1,5,DEN,@,L (-14)
