,+/-,3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,Id,MP,ORB,Opp,PF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7
4,16,4,0.667,6,2,33-131,0,7,07/11/2014,6,0.462,13,2,1,2,5,1,12.6,johnsjo02,31:52:00,0,NYK,3,18,5,1,2,7,BRK,0,W (+11)
24,16,0,0,0,1,26-147,1,7,15/12/2014,7,0.778,9,2,0.5,4,24,1,17.8,jordade01,32:26:00,8,DET,5,16,24,1,2,15,LAC,0,W (+22)
70,16,0,0,0,3,26-239,1,10,17/03/2015,3,0.5,6,6,0.5,12,68,1,13.6,jordade01,33:58:00,4,CHO,4,12,68,1,1,14,LAC,0,W (+7)
79,16,0,0,0,2,26-257,3,15,04/04/2015,3,0.5,6,8,0.571,14,77,1,20.1,jordade01,33:52:00,7,DEN,1,14,77,0,1,22,LAC,@,W (+15)
81,16,0,0,0,5,23-231,0,1,08/04/2015,2,0.4,5,0,0,0,76,0,7.8,josepco01,21:44,1,HOU,0,4,79,2,0,2,SAS,0,W (+12)
37,16,3,0.6,5,1,23-275,0,8,09/01/2015,3,0.3,10,4,1,4,8,1,10.5,kellyry01,36:35:00,0,ORL,2,13,37,1,0,8,LAL,0,W (+17)
63,16,4,0.444,9,7,23-092,0,1,04/03/2015,7,0.467,15,10,0.833,12,59,1,24.3,knighbr03,38:51:00,0,ORL,1,28,61,3,3,1,PHO,@,W (+5)
6,16,4,0.571,7,6,33-240,0,9,12/11/2014,5,0.5,10,3,1,3,7,1,17.2,korveky01,38:15:00,1,UTA,1,17,7,0,2,10,ATL,0,W (+3)
10,16,2,0.667,3,4,33-249,0,4,21/11/2014,5,0.833,6,0,0,0,11,1,11.4,korveky01,35:52:00,0,DET,1,12,11,0,2,4,ATL,0,W (+10)
52,16,5,0.556,9,2,33-326,1,7,06/02/2015,6,0.6,10,0,0,0,50,1,16.8,korveky01,34:06:00,0,GSW,2,17,51,2,1,7,ATL,0,W (+8)
65,16,6,0.75,8,1,33-357,0,2,09/03/2015,7,0.778,9,0,0,1,61,1,15.2,korveky01,30:56:00,0,SAC,3,20,63,0,1,2,ATL,0,W (+25)
46,16,0,0,0,1,25-337,0,3,27/01/2015,3,0.429,7,3,0.75,4,44,0,6.8,koufoko01,20:45,3,DAL,2,9,45,0,1,6,MEM,@,W (+19)
47,16,0,0,0,0,25-339,0,6,29/01/2015,3,0.6,5,0,0,0,45,0,4,koufoko01,23:03,1,DEN,3,6,46,0,1,7,MEM,0,W (+30)
79,16,0,0,0,7,22-185,0,9,05/04/2015,4,0.5,8,7,0.875,8,71,1,19.4,larkish01,41:16:00,2,PHI,3,15,77,1,0,11,NYK,0,W (+10)
12,16,1,0.5,2,16,27-020,0,3,23/11/2014,5,0.5,10,7,0.7,10,12,1,17.7,lawsoty01,42:50:00,0,LAL,3,18,13,0,5,3,DEN,@,W (+7)
37,16,2,0.4,5,2,29-100,0,2,11/01/2015,7,0.538,13,2,0.5,4,34,1,13.1,leeco01,44:17:00,0,PHO,2,18,37,2,1,2,MEM,0,W (+12)
71,16,1,0.5,2,1,29-168,0,3,20/03/2015,1,0.25,4,2,0.5,4,66,1,0.8,leeco01,31:33:00,0,DAL,4,5,69,0,1,3,MEM,@,W (+11)
26,16,0,0,0,0,31-237,1,5,22/12/2014,3,0.333,9,0,0,0,2,0,4.1,leeda02,16:21,2,SAC,1,6,26,0,0,7,GSW,0,W (+20)
13,16,0,0,0,0,21-159,0,2,22/11/2014,3,1,3,0,0,0,14,0,9.8,lenal01,20:52,3,IND,5,6,14,4,0,5,PHO,@,W (+23)
46,16,1,0.333,3,3,23-208,0,12,23/01/2015,6,0.5,12,2,0.667,3,27,1,16.3,leonaka01,33:18:00,2,LAL,1,15,45,2,1,14,SAS,0,W (+14)
61,16,2,0.4,5,5,24-233,0,6,05/03/2015,4,0.4,10,4,1,4,60,1,9.7,lillada01,31:13:00,0,DAL,3,14,60,2,5,6,POR,0,W (+19)
75,16,2,0.333,6,7,24-258,0,4,30/03/2015,7,0.5,14,3,0.75,4,73,1,16.9,lillada01,28:33:00,0,PHO,2,19,73,1,1,4,POR,0,W (+23)
17,16,0,0,0,6,29-084,0,2,04/12/2014,2,0.333,6,0,0,0,18,0,7.1,livinsh01,17:23,1,NOP,0,4,18,1,0,3,GSW,0,W (+27)
30,16,0,0,0,6,29-110,0,1,30/12/2014,2,1,2,0,0,0,30,0,9.5,livinsh01,16:35,0,PHI,1,4,30,2,0,1,GSW,0,W (+40)
17,16,0,0,0,1,26-245,0,1,02/12/2014,5,1,5,1,0.5,2,18,1,11.1,lopezro01,31:06:00,2,DEN,1,11,18,0,0,3,POR,@,W (+2)
53,16,0,0,0,1,26-313,0,3,08/02/2015,6,0.857,7,2,0.667,3,29,1,11.5,lopezro01,31:08:00,0,HOU,3,14,52,0,0,3,POR,@,W (+11)
75,16,0,0,0,1,26-363,1,4,30/03/2015,4,0.667,6,0,0,0,50,1,8.3,lopezro01,19:38,1,PHO,1,8,73,0,0,5,POR,0,W (+23)
23,16,4,0.444,9,5,26-099,0,18,15/12/2014,7,0.5,14,4,0.8,5,23,1,26.8,loveke01,38:47:00,1,CHO,1,22,23,4,1,19,CLE,0,W (+9)
36,16,3,0.375,8,7,28-291,0,4,10/01/2015,7,0.412,17,2,1,2,36,1,15.9,lowryky01,38:18:00,1,BOS,2,19,36,3,3,5,TOR,0,W (+13)
17,16,1,1,1,1,36-212,0,3,05/12/2014,4,0.667,6,0,0,0,18,1,7.3,mariosh01,30:29:00,1,TOR,1,9,18,0,1,4,CLE,@,W (+14)
21,16,4,0.8,5,4,23-108,0,3,05/12/2014,7,0.875,8,2,1,2,10,0,15.7,marshke01,24:26:00,0,MIA,3,20,21,0,4,3,MIL,0,W (+24)
39,16,0,0,3,4,21-341,1,1,16/01/2015,2,0.286,7,1,0.5,2,38,1,3.5,mcdankj01,24:55:00,0,NOP,2,5,39,1,1,1,PHI,0,W (+15)
0,16,2,0.4,5,2,22-299,0,4,29/10/2014,5,0.556,9,0,0,0,1,0,10.2,mcderdo01,24:18:00,1,NYK,2,12,1,1,1,5,CHI,@,W (+24)
6,16,4,0.667,6,2,21-271,0,2,09/11/2014,6,0.667,9,0,0,0,7,1,11.9,mclembe01,27:43:00,0,OKC,3,16,7,0,1,2,SAC,@,L (-8)
71,16,3,0.6,5,1,22-039,0,2,22/03/2015,7,0.636,11,0,0,0,69,1,15.3,mclembe01,31:00:00,1,WAS,2,17,69,4,2,3,SAC,0,W (+23)
50,16,1,0.2,5,7,23-176,0,5,04/02/2015,7,0.538,13,6,0.857,7,46,1,24.7,middlkh01,45:05:00,2,LAL,1,21,49,3,0,7,MIL,0,W (+8)
0,16,2,0.25,8,2,27-194,0,1,29/10/2014,6,0.353,17,1,1,1,1,1,4.6,milescj01,33:11:00,0,PHI,4,15,1,0,1,1,IND,0,W (+12)
60,16,1,0.143,7,2,26-201,0,3,28/02/2015,3,0.3,10,2,1,2,28,0,6.8,millspa02,22:12,1,PHO,1,9,59,2,1,4,SAS,@,W (+27)
17,16,2,0.5,4,2,29-298,1,7,05/12/2014,6,0.6,10,3,0.75,4,18,1,17.2,millspa01,27:25:00,2,BRK,1,17,18,1,1,9,ATL,@,W (+23)
21,16,1,0.333,3,3,29-303,0,7,10/12/2014,7,0.538,13,2,1,2,21,1,12,millspa01,34:04:00,1,PHI,4,17,21,1,3,8,ATL,0,W (+16)
34,16,1,0.5,2,2,29-329,1,8,05/01/2015,8,0.5,16,6,0.857,7,34,1,18.5,millspa01,34:23:00,0,LAC,4,23,34,2,1,8,ATL,@,W (+9)
74,16,0,0,2,4,30-045,2,9,27/03/2015,8,0.667,12,5,1,5,69,1,20.5,millspa01,32:57:00,0,MIA,3,21,72,1,2,9,ATL,0,W (+13)
16,16,1,0.333,3,1,23-292,1,10,30/11/2014,3,0.6,5,5,1,5,17,0,11.5,mirotni01,27:24:00,2,BRK,5,12,17,1,3,12,CHI,@,W (+18)
53,16,5,0.714,7,0,25-157,1,11,06/02/2015,11,0.647,17,7,0.875,8,52,0,29.8,morrima03,32:44:00,1,UTA,0,34,52,2,3,12,PHO,0,0
37,16,2,0.5,4,2,25-126,0,6,06/01/2015,10,0.588,17,4,0.8,5,37,1,21.5,morrima02,34:30:00,4,MIL,3,26,37,1,2,10,PHO,@,W (+6)
31,16,3,0.5,6,1,29-090,0,4,26/12/2014,4,0.571,7,0,0,0,24,0,9.4,morroan01,28:17:00,0,CHO,3,11,31,1,0,4,OKC,0,W (+23)
16,16,0,0,1,5,24-070,0,4,29/11/2014,9,0.692,13,2,0.667,3,17,1,19,motiedo01,30:58:00,2,MIL,3,20,17,0,0,6,HOU,@,W (+14)
12,16,2,0.4,5,7,32-285,0,4,21/11/2014,4,0.5,8,0,0,0,13,1,10.7,nelsoja01,26:12:00,0,LAL,1,10,13,1,2,4,DAL,0,W (+34)
32,16,2,0.667,3,2,36-192,2,5,28/12/2014,8,0.615,13,12,1,12,30,1,26.4,nowitdi01,29:03:00,0,OKC,5,30,32,1,1,5,DAL,0,W (+5)
42,16,4,0.8,5,1,36-211,0,8,16/01/2015,8,0.444,18,5,1,5,38,1,19.6,nowitdi01,30:02:00,1,DEN,2,25,41,1,0,9,DAL,0,W (+8)
51,16,2,0.667,3,2,36-228,1,7,02/02/2015,7,0.7,10,0,0,1,47,1,13.8,nowitdi01,30:36:00,0,MIN,2,16,50,1,2,7,DAL,0,W (+6)
81,16,0,0,3,4,36-295,3,9,10/04/2015,10,0.526,19,5,1,5,75,1,21.5,nowitdi01,37:34:00,0,DEN,2,25,79,1,2,9,DAL,@,W (+1)
85,16,2,0.333,6,0,36-300,0,5,15/04/2015,5,0.357,14,4,1,4,77,1,7.9,nowitdi01,27:21:00,0,POR,2,16,82,1,2,5,DAL,0,W (+16)
64,16,0,0,0,5,31-025,0,5,07/03/2015,2,0.333,6,0,0,0,53,1,5.5,pachuza01,25:15:00,3,WAS,3,4,62,0,1,8,MIL,0,W (+6)
7,16,0,0,0,9,32-181,0,2,14/11/2014,4,0.444,9,3,1,3,8,1,9.8,parketo01,31:09:00,0,LAL,1,11,8,0,3,2,SAS,@,W (+13)
51,16,2,0.667,3,4,32-265,0,3,06/02/2015,9,0.75,12,1,1,1,36,1,16.1,parketo01,29:14:00,0,MIA,2,21,50,0,3,3,SAS,0,W (+13)
63,16,0,0,0,7,32-293,0,3,06/03/2015,10,0.667,15,4,0.8,5,47,1,23.1,parketo01,36:10:00,0,DEN,2,24,61,2,1,3,SAS,0,W (+9)
26,16,3,0.5,6,6,26-052,1,3,16/12/2014,5,0.417,12,0,0,0,25,1,13,parsoch01,23:16,0,NYK,1,13,26,1,0,3,DAL,@,W (+20)
28,16,1,0.2,5,1,26-056,0,9,20/12/2014,6,0.4,15,3,1,3,27,1,8.7,parsoch01,38:25:00,2,SAS,5,16,28,1,3,11,DAL,0,W (+6)
36,16,2,0.5,4,3,25-302,2,7,10/01/2015,4,0.571,7,0,0,0,36,0,14.7,pattepa01,24:35:00,2,BOS,0,10,36,1,0,9,TOR,0,W (+13)
66,16,0,0,1,15,29-307,0,4,09/03/2015,1,0.167,6,0,0,0,64,1,5.7,paulch01,29:43:00,0,MIN,3,2,64,1,4,4,LAC,0,W (+13)
82,16,1,0.25,4,14,29-340,1,5,11/04/2015,6,0.462,13,2,1,2,80,1,18.5,paulch01,35:12:00,0,MEM,2,15,80,1,2,5,LAC,0,W (+8)
66,16,0,0,1,7,21-014,0,9,08/03/2015,7,0.438,16,5,0.833,6,64,1,14.5,paytoel01,41:40:00,1,BOS,5,19,64,1,3,10,ORL,0,W (+5)
4,16,0,0,4,2,37-023,1,4,05/11/2014,3,0.2,15,5,1,5,5,1,4.2,piercpa01,37:10:00,0,IND,2,11,5,1,1,4,WAS,0,W (+2)
29,16,3,0.6,5,2,37-075,0,3,27/12/2014,6,0.667,9,2,0.5,4,28,1,15,piercpa01,18:47,0,BOS,4,17,29,2,0,3,WAS,0,W (+13)
25,16,0,0,0,2,24-289,3,6,19/12/2014,5,0.556,9,4,0.8,5,25,1,14.7,plumlma01,29:11:00,3,CLE,5,14,25,0,0,9,BRK,@,L (-4)
57,16,0,0,2,3,26-348,1,1,21/02/2015,2,0.333,6,1,1,1,48,1,1.9,pondequ01,26:47:00,0,MIA,2,5,56,0,2,1,NOP,@,W (+14)
53,16,1,0.333,3,1,21-249,1,3,07/02/2015,5,0.625,8,1,1,1,47,1,11.6,porteot01,21:10,1,BRK,2,12,52,1,0,4,WAS,0,W (+37)
9,16,2,0.5,4,3,37-181,0,2,14/11/2014,5,0.625,8,1,1,1,8,0,10.9,prigipa01,29:11:00,0,UTA,3,13,10,4,4,2,NYK,0,L (-2)
21,16,0,0,0,7,37-202,0,0,05/12/2014,0,0,0,1,0.5,2,19,0,6.3,prigipa01,20:48,0,CHO,3,1,21,2,0,0,NYK,@,L (-1)
46,16,2,0.667,3,5,34-332,0,2,26/01/2015,7,0.7,10,3,0.75,4,31,0,18.1,princta01,30:02:00,0,UTA,1,19,45,0,0,2,BOS,@,W (+9)
69,16,0,0,1,2,33-243,0,8,16/03/2015,9,0.45,20,3,0.75,4,56,1,18.4,randoza01,38:39:00,8,DEN,3,21,67,2,2,16,MEM,0,W (+11)
43,16,3,0.6,5,3,30-209,0,1,19/01/2015,5,0.417,12,3,1,3,42,1,11.5,redicjj01,31:27:00,1,BOS,3,16,42,0,0,2,LAC,0,W (+9)
1,16,0,0,1,4,33-259,0,1,30/10/2014,4,0.571,7,0,0,0,2,0,8.8,ridnolu01,24:47:00,0,WAS,0,8,2,1,0,1,ORL,0,L (-7)
24,16,1,1,1,2,22-137,1,2,16/12/2014,5,0.5,10,1,1,1,24,0,11,riverau01,26:30:00,1,UTA,1,12,24,1,0,3,NOP,0,W (+8)
4,16,0,0,0,0,23-234,0,3,06/11/2014,1,0.5,2,1,0.5,2,4,0,1,robinth01,13:00,1,DAL,3,3,5,1,2,4,POR,0,W (+21)
27,16,0,0,0,1,23-277,0,5,19/12/2014,1,0.333,3,0,0,0,12,0,2,robinth01,27:00:00,1,SAS,3,2,27,0,0,6,POR,@,W (+10)
39,16,1,0.5,2,3,28-333,0,1,21/01/2015,4,0.4,10,0,0,0,37,1,2.4,rondora01,20:57,0,MIN,4,9,39,0,2,1,DAL,@,W (+23)
34,16,1,0.5,2,5,21-293,0,5,07/01/2015,5,0.714,7,0,0,0,28,0,10.3,sampsja02,24:12:00,2,MIL,3,11,34,1,4,7,PHI,0,L (-20)
13,16,0,0,3,3,24-149,0,2,22/11/2014,3,0.429,7,1,0.333,3,13,1,6.4,shumpim01,32:06:00,0,PHI,2,7,14,4,2,2,NYK,0,W (+8)
48,16,1,0.5,2,0,24-213,0,1,25/01/2015,1,0.5,2,0,0,0,26,0,1.3,shumpim01,13:45,0,OKC,0,3,47,1,2,1,CLE,0,W (+10)
23,16,0,0,1,1,25-362,0,0,13/12/2014,4,0.667,6,3,0.75,4,16,0,9.6,shvedal01,20:03,1,MEM,2,11,23,1,0,1,PHI,0,L (-5)
57,16,1,0.5,2,4,26-073,0,3,27/02/2015,4,0.333,12,2,1,2,29,0,9.9,shvedal01,19:54,2,DET,1,11,56,1,0,5,NYK,@,W (+6)
29,16,2,0.4,5,1,26-236,1,3,26/12/2014,3,0.333,9,1,0.5,2,29,1,4.7,singlky01,22:17,1,IND,2,9,29,0,1,4,DET,0,W (+10)
57,16,1,1,1,0,26-294,0,2,22/02/2015,3,1,3,0,0,0,56,1,4.7,singlky01,14:49,0,DEN,5,7,56,1,1,2,OKC,0,W (+25)
29,16,3,0.5,6,2,20-300,0,5,31/12/2014,4,0.5,8,0,0,0,16,0,9.8,smartma01,28:29:00,1,SAC,2,11,29,2,2,6,BOS,0,W (+22)
48,16,2,0.286,7,3,20-334,0,4,03/02/2015,3,0.333,9,5,0.833,6,33,1,9.8,smartma01,36:43:00,0,NYK,0,13,47,2,3,4,BOS,@,W (+11)
63,16,1,0.333,3,5,26-252,0,2,14/03/2015,3,0.3,10,2,1,2,41,0,7.3,smithis01,23:24,0,BRK,0,9,61,2,2,2,PHI,0,L (-7)
46,16,2,0.182,11,3,29-134,0,7,21/01/2015,5,0.313,16,3,0.75,4,32,1,9.2,smithjr01,37:46:00,0,UTA,1,15,45,3,3,7,CLE,0,W (+14)
80,16,0,0,3,4,29-121,0,3,05/04/2015,7,0.412,17,0,0,0,78,0,7.7,smithjo03,26:41:00,1,OKC,4,14,78,2,2,4,HOU,@,W (+3)
84,16,1,0.333,3,1,29-128,0,6,12/04/2015,5,0.455,11,4,0.444,9,81,0,8.1,smithjo03,26:34:00,1,NOP,1,15,81,0,2,7,HOU,0,W (+7)
75,16,3,0.6,5,2,23-135,0,1,25/03/2015,7,0.778,9,0,0,0,63,0,14.8,snellto01,17:30,0,TOR,1,17,73,0,0,1,CHI,@,W (+13)
84,16,0,0,4,3,23-154,1,5,13/04/2015,3,0.333,9,0,0,0,71,0,3.3,snellto01,27:30:00,1,BRK,4,6,81,0,1,6,CHI,@,W (+27)
33,16,0,0,0,0,27-156,0,2,07/01/2015,8,0.667,12,2,1,2,32,1,11.9,speigma01,26:00:00,1,IND,3,18,33,0,1,3,GSW,0,W (+15)
36,16,0,0,0,2,27-163,0,3,14/01/2015,3,0.333,9,2,1,2,35,0,5.1,speigma01,19:57,3,MIA,3,8,36,0,1,6,GSW,0,W (+15)
71,16,0,0,2,0,21-166,0,0,22/03/2015,1,0.167,6,0,0,0,61,0,-2.8,stausni01,21:41,0,WAS,0,2,69,0,1,0,SAC,0,W (+23)
56,16,2,0.5,4,4,28-305,0,2,20/02/2015,10,0.625,16,8,1,8,47,0,26,stuckro01,26:50:00,0,PHI,3,30,55,3,2,2,IND,@,W (+11)
61,16,1,0.5,2,2,28-317,0,3,04/03/2015,7,0.583,12,2,1,2,52,0,12,stuckro01,18:49,1,NYK,1,17,60,0,2,4,IND,0,W (+23)
66,16,1,0.25,4,6,28-325,0,6,12/03/2015,8,0.471,17,8,0.8,10,56,0,19.1,stuckro01,36:58:00,0,MIL,1,25,64,1,3,6,IND,0,W (+6)
29,16,0,0,3,2,22-302,3,8,31/12/2014,9,0.5,18,2,1,2,29,1,19,sullija01,27:17:00,3,SAC,0,20,29,0,0,11,BOS,0,W (+22)
85,16,1,0.333,3,4,23-042,3,3,15/04/2015,5,0.357,14,0,0,2,58,0,7.1,sullija01,27:37:00,1,MIL,2,11,82,1,2,4,BOS,@,W (+5)
3,16,3,0.429,7,0,29-048,1,6,05/11/2014,3,0.375,8,0,0,0,4,0,6.1,teletmi01,20:32,0,MIN,0,9,4,0,1,6,BRK,0,L (-7)
31,16,1,0.167,6,2,29-103,0,6,30/12/2014,1,0.111,9,2,1,2,28,0,2.5,teletmi01,31:42:00,0,CHI,2,5,31,1,0,6,BRK,@,W (+14)
6,16,1,0.2,5,7,25-275,0,2,09/11/2014,4,0.308,13,13,0.929,14,7,0,17.9,thomais02,26:51:00,1,GSW,1,22,7,1,3,3,PHO,0,W (+12)
77,16,2,0.286,7,6,26-048,0,0,27/03/2015,4,0.308,13,8,0.889,9,58,0,13.6,thomais02,23:51,1,NYK,1,18,75,0,1,1,BOS,@,W (+4)
65,16,5,0.714,7,4,23-338,0,7,07/03/2015,7,0.7,10,0,0,0,52,0,19.1,thompho01,29:55:00,2,ATL,0,19,63,0,2,9,PHI,0,W (+8)
27,16,0,0,0,0,28-153,1,5,21/12/2014,1,1,1,0,0,0,27,1,2.7,thompja02,24:43:00,0,LAL,3,2,27,0,0,5,SAC,0,W (+7)
54,16,0,0,0,2,28-214,1,6,20/02/2015,3,0.75,4,0,0,0,52,0,9.8,thompja02,25:09:00,3,BOS,4,6,53,1,0,9,SAC,0,W (+8)
18,16,0,0,2,1,29-211,0,6,02/12/2014,2,0.333,6,0,0,0,15,1,3.4,tuckepj01,22:37,1,IND,1,4,19,1,1,7,PHO,0,W (+17)
57,16,1,0.25,4,0,35-339,0,5,21/02/2015,1,0.2,5,0,0,0,38,0,2,turkohe01,22:02,0,SAC,1,3,56,2,1,5,LAC,0,W (+27)
22,16,0,0,1,6,26-049,0,5,15/12/2014,5,0.5,10,2,1,2,22,0,9.5,turneev01,27:05:00,0,PHI,3,12,22,3,5,5,BOS,@,W (+18)
4,16,0,0,0,2,32-040,1,6,07/11/2014,6,0.857,7,3,0.6,5,5,1,15.5,varejan01,27:42:00,1,DEN,2,15,5,1,1,7,CLE,@,W (+9)
13,16,0,0,0,0,32-059,0,5,26/11/2014,5,1,5,0,0,0,14,1,9.2,varejan01,25:56:00,2,WAS,3,10,14,0,1,7,CLE,0,W (+26)
12,16,1,0.333,3,2,27-310,0,2,22/11/2014,2,0.286,7,2,1,2,13,0,3.3,vasqugr01,17:46,0,CLE,4,7,13,0,0,2,TOR,@,W (+17)
68,16,0,0,0,2,33-058,0,2,16/03/2015,13,0.722,18,6,0.75,8,48,1,27,wadedw01,30:59:00,0,CLE,2,32,66,5,3,2,MIA,0,W (+14)
58,16,4,0.444,9,1,23-076,0,1,24/02/2015,5,0.278,18,0,0,0,55,0,4.3,waitedi01,29:26:00,1,IND,2,14,57,0,0,2,OKC,0,W (+13)
76,16,1,0.167,6,1,23-109,0,2,29/03/2015,8,0.4,20,1,0.5,2,72,1,4.2,waitedi01,37:41:00,1,PHO,4,18,74,0,3,3,OKC,@,W (+12)
1,16,2,0.4,5,12,24-054,0,5,30/10/2014,10,0.476,21,8,0.889,9,2,1,28,walljo01,36:44:00,0,ORL,2,30,2,2,2,5,WAS,@,W (+7)
56,16,0,0,3,4,30-309,0,2,20/02/2015,1,0.143,7,0,0,0,37,0,-0.9,watsocj01,21:27,2,PHI,3,2,55,1,3,4,IND,@,W (+11)
49,16,0,0,0,6,34-153,1,5,29/01/2015,3,0.375,8,4,1,4,33,1,10.9,westda01,26:36:00,1,NYK,2,10,48,0,1,6,IND,0,W (+21)
23,16,2,0.667,3,6,26-030,0,5,12/12/2014,12,0.632,19,8,0.889,9,9,1,28.3,westbru01,35:45:00,1,MIN,3,34,23,2,4,6,OKC,@,W (+19)
50,16,2,0.333,6,6,26-084,1,6,04/02/2015,18,0.581,31,7,0.778,9,35,1,30.6,westbru01,40:28:00,0,NOP,2,45,49,1,6,6,OKC,@,W (+11)
84,16,2,0.4,5,7,26-152,0,9,13/04/2015,13,0.481,27,8,1,8,66,1,26.3,westbru01,38:00:00,2,POR,5,36,81,2,5,11,OKC,0,W (+11)
57,16,0,0,2,1,20-002,2,3,25/02/2015,6,0.462,13,7,0.778,9,56,1,13.5,wiggian01,35:53:00,0,WAS,0,19,56,1,2,3,MIN,0,W (+20)
51,16,1,0.2,5,1,24-037,0,1,05/02/2015,2,0.333,6,1,1,1,8,0,4.2,wilcocj01,16:48,0,CLE,1,6,50,1,0,1,LAC,@,L (-11)
74,16,1,0.25,4,9,30-276,0,1,29/03/2015,5,0.385,13,2,1,2,58,1,12.1,willide01,33:37:00,0,LAL,1,13,72,3,3,1,BRK,0,W (+8)
77,16,5,0.714,7,11,30-281,0,1,03/04/2015,11,0.611,18,4,1,4,61,1,26.6,willide01,38:18:00,0,TOR,3,31,75,0,3,1,BRK,0,W (+5)
47,16,4,0.333,12,2,28-093,0,2,28/01/2015,7,0.438,16,9,1,9,46,0,21.8,willilo02,26:06:00,0,SAC,2,27,46,3,1,2,TOR,0,W (+17)
1,16,3,0.6,5,4,28-258,0,4,01/11/2014,5,0.556,9,2,1,2,2,1,13.1,willish03,29:00:00,0,PHI,4,15,2,1,1,4,MIA,@,W (+18)
25,16,2,0.4,5,3,28-303,0,2,16/12/2014,3,0.375,8,2,1,2,25,0,6.1,willish03,18:31,0,BRK,3,10,25,1,2,2,MIA,@,W (+4)
7,16,0,0,1,1,23-180,0,2,11/11/2014,3,0.429,7,0,0,0,2,0,2.6,woltena01,17:57,0,OKC,0,6,8,0,1,2,MIL,0,W (+7)
8,16,0,0,0,0,27-039,2,3,13/11/2014,4,0.571,7,6,0.857,7,9,0,13.8,wrighbr03,16:07,2,PHI,3,14,9,1,0,5,DAL,0,W (+53)
46,16,3,0.6,5,3,29-053,0,5,24/01/2015,3,0.6,5,1,1,1,25,0,12,wrighdo01,21:01,1,WAS,0,10,45,0,0,6,POR,0,W (+7)
70,16,2,0.5,4,2,29-109,1,5,21/03/2015,4,0.364,11,0,0,0,42,0,7.8,wrighdo01,24:45:00,1,MEM,1,10,68,2,2,6,POR,@,L (-11)
77,16,0,0,1,2,26-284,1,8,01/04/2015,5,0.556,9,2,0.5,4,68,1,6.9,youngth01,33:57:00,1,NYK,3,12,75,0,4,9,BRK,@,W (+2)
30,16,0,0,0,2,24-350,0,8,02/01/2015,7,0.778,9,3,0.75,4,30,1,17.5,zellety01,25:12:00,2,DAL,2,17,30,1,1,10,BOS,0,L (-18)
68,16,0,0,0,2,25-058,0,5,16/03/2015,11,0.733,15,4,1,4,66,1,19.2,zellety01,28:13:00,0,PHI,4,26,66,0,2,5,BOS,0,W (+19)
7,17,0,0,0,3,25-279,1,9,10/11/2014,6,0.5,12,0,0,0,8,0,15.5,allenla01,27:17:00,6,UTA,3,12,8,1,0,15,IND,0,W (+11)
10,17,1,0.5,2,0,24-057,2,10,17/11/2014,3,0.375,8,2,1,2,11,0,9.3,aminual01,29:52:00,1,CHO,1,9,11,0,0,11,DAL,@,W (+27)
54,17,0,0,0,2,32-082,3,5,27/02/2015,8,0.5,16,1,1,1,29,1,17.3,amundlo01,35:17:00,9,DET,5,17,53,0,1,14,NYK,@,W (+6)
2,17,4,1,4,0,32-018,0,1,03/11/2014,7,0.875,8,0,0,0,3,0,14.7,anderal01,15:30,0,OKC,2,18,3,0,0,1,BRK,0,W (+31)
28,17,3,0.75,4,2,32-071,0,0,26/12/2014,5,0.714,7,2,1,2,28,0,15.8,anderal01,24:36:00,1,BOS,1,15,28,2,0,1,BRK,@,W (+2)
6,17,1,0.333,3,0,32-106,0,4,12/11/2014,2,0.4,5,1,0.5,2,6,0,2.8,anticpe01,19:14,1,UTA,0,6,7,0,2,5,ATL,0,W (+3)
15,17,2,0.5,4,3,32-126,2,1,02/12/2014,3,0.5,6,2,1,2,14,0,10.4,anticpe01,20:05,2,BOS,2,10,16,0,1,3,ATL,0,W (+4)
35,17,3,0.75,4,0,32-162,0,3,07/01/2015,4,0.8,5,2,1,2,27,0,10.2,anticpe01,17:07,0,MEM,2,13,35,1,2,3,ATL,0,W (+10)
46,17,1,0.125,8,5,29-209,0,5,25/01/2015,3,0.214,14,2,1,2,45,1,7.6,arizatr01,31:34:00,2,LAL,3,9,45,3,1,7,HOU,@,W (+12)
56,17,0,0,0,2,28-232,0,7,21/02/2015,6,0.667,9,3,0.6,5,51,1,14.8,asikom01,32:08:00,2,MIA,1,15,55,1,1,9,NOP,@,W (+14)
84,17,0,0,0,0,28-283,0,4,13/04/2015,3,0.5,6,0,0,0,75,1,4.8,asikom01,24:26:00,2,MIN,2,6,81,1,1,6,NOP,@,W (+12)
50,17,0,0,3,8,30-221,0,1,02/02/2015,4,0.286,14,2,1,2,49,1,8,bareajo01,29:00:00,3,MIN,2,10,49,0,1,4,DAL,0,W (+6)
42,17,4,0.444,9,1,34-314,1,8,17/01/2015,10,0.667,15,2,1,2,39,1,24.3,barnema02,39:52:00,2,SAC,6,26,41,3,1,10,LAC,@,W (+9)
59,17,0,0,4,5,26-077,0,2,01/03/2015,1,0.167,6,0,0,0,51,1,2.5,batumni01,30:38:00,2,SAC,3,2,58,1,1,4,POR,@,W (+11)
66,17,2,1,2,12,26-091,0,2,15/03/2015,3,0.6,5,2,1,2,57,1,19.3,batumni01,33:53:00,2,TOR,2,10,64,3,1,4,POR,@,W (+16)
